SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9538,14,386716,-0.0379305010460066,0.140824574709415,0.787820994858173,YNL127W,FAR11,SGDID:S000005071,CDS,CDS,"""Protein involved in recovery from cell cycle arrest; acts in response to pheromone; also involved in regulation of intra-S DNA damage checkpoint and autophagy; is essential for dephosphorylation of Atg13p; interacts with Far3p ; Far7p ; Far8p ; Far9p ; Far10p and with the phosphatases Pph21p ; Pph22p and Pph3p; has similarity to the N- and C-termini of N. crassa HAM-2; similar to human Fam40A and Fam40B""",Verified ORF
9539,14,388126,-0.026060879385398,0.143731940730715,0.856223725678683,YNL126W,SPC98,SGDID:S000005070,CDS,CDS,"""Component of the microtubule-nucleating Tub4p (gamma-tubulin) complex; interacts with Spc110p at the spindle pole body (SPB) inner plaque and with Spc72p at the SPB outer plaque""",Verified ORF
9542,14,397661,-0.355605175406063,0.13853233350727,0.0106713134489054,YNL123W,NMA111,SGDID:S000005067,CDS,CDS,"""Serine protease and general molecular chaperone; cleaves Roq1p ; which modifies the substrate specificity of the Ubr1p Ub-ligase ; promoting the stress-induced homeostatically-regulated protein degradation (SHRED) of misfolded and native ER-membrane and cytosolic proteins; chaperone activity involved in the heat stress response; promotes apoptosis through proteolysis of Bir1p; role in lipid homeostasis; mammalian Omi/HtrA2 serine protease family member""",Verified ORF
9543,14,400328,-0.375934200255384,0.138339981835953,0.006902703602691,YNL121C,TOM70,SGDID:S000005065,CDS,CDS,"""Component of the TOM (translocase of outer membrane) complex; involved in the recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins; TOM70 has a paralog ; TOM71 ; that arose from the whole genome duplication""",Verified ORF
9544,14,400788,-0.341038300290431,0.139096743869099,0.0146979377158025,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9545,14,400976,-0.357872682751439,0.139278838754144,0.0105953952318144,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9546,14,401015,-0.340567363612925,0.14104848103658,0.0162629714475889,YNL119W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9547,14,401035,-0.357034273666671,0.139516931606195,0.0109114168539721,YNL120C,YNL120C,SGDID:S000005064,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; deletion enhances replication of Brome mosaic virus in S. cerevisiae ; but likely due to effects on the overlapping gene""",Dubious ORF
9548,14,402079,-0.328265454826662,0.14171860366965,0.0211130214269469,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9549,14,402194,-0.312872062502974,0.140658193893233,0.0267573233524924,YNL119W,NCS2,SGDID:S000005063,CDS,CDS,"""Protein required for uridine thiolation of Lys(UUU) and Glu(UUC) tRNAs; required for the thiolation of uridine at the wobble position of Lys(UUU) and Glu(UUC) tRNAs; has a role in urmylation and in invasive and pseudohyphal growth; inhibits replication of Brome mosaic virus in S. cerevisiae""",Verified ORF
9550,14,406840,-0.240544890295662,0.139593151176519,0.085730685845831,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9551,14,407338,-0.257895235075888,0.140101587064533,0.0664939122759093,YNL117W,MLS1,SGDID:S000005061,CDS,CDS,"""Malate synthase ; enzyme of the glyoxylate cycle; involved in utilization of non-fermentable carbon sources; expression is subject to carbon catabolite repression; localizes in peroxisomes during growth on oleic acid ; otherwise cytosolic; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA""",Verified ORF
9553,14,408355,-0.26679725620813,0.139769302239493,0.0570934162782939,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
9554,14,409447,-0.245810993789204,0.139376119540173,0.0786555831846332,YNL116W,DMA2,SGDID:S000005060,CDS,CDS,"""Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog ; DMA1 ; that arose from the whole genome duplication""",Verified ORF
9557,14,418168,-0.207241395376652,0.139849602188767,0.139262302523867,YNL110C,NOP15,SGDID:S000005054,CDS,CDS,"""Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm""",Verified ORF
9558,14,418803,-0.228017966024855,0.139633681441368,0.10336637969156,YNL110C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9559,14,422746,-0.201091673132123,0.13980674134373,0.151219433425493,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9560,14,423196,-0.151491372715701,0.139646481052518,0.278741461317278,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9561,14,423311,-0.143539950274402,0.140237114865435,0.306747937962667,YNL106C,INP52,SGDID:S000005050,CDS,CDS,"""Polyphosphatidylinositol phosphatase; dephosphorylates a number of phosphatidylinositol phosphates (PtdInsPs ; PIPs) to PI; involved in endocytosis; hyperosmotic stress causes translocation to actin patches; synaptojanin-like protein with a Sac1 domain; INP52 has a paralog ; INP53 ; that arose from the whole genome duplication""",Verified ORF
9562,14,424711,-0.133980122963229,0.140495692305823,0.340926332152353,YNL106C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9564,14,425888,-0.12311810532533,0.139772075375788,0.378998828479217,YNL104C,LEU4,SGDID:S000005048,CDS,CDS,"""Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway; LEU4 has a paralog ; LEU9 ; that arose from the whole genome duplication""",Verified ORF
9565,14,427278,-0.0673810101793939,0.139804288672338,0.630128290040857,SUT332,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
9566,14,427910,-0.176555753844818,0.139863707464944,0.207659278646465,YNL103W,MET4,SGDID:S000005047,CDS,CDS,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9567,14,428693,-0.187407802702049,0.139407639680157,0.179709750081022,YNL103W,MET4,SGDID:S000005047,CDS,CDS,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9568,14,430086,-0.243172461516644,0.139965769668216,0.0831939109892678,YNL103W,MET4,SGDID:S000005047,Close to 3'-UTR,Close to 3'-UTR,"""Leucine-zipper transcriptional activator; responsible for regulation of sulfur amino acid pathway; requires different combinations of auxiliary factors Cbf1p ; Met28p ; Met31p and Met32p; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; can be ubiquitinated by ubiquitin ligase SCF-Met30p ; is either degraded or maintained in an inactive state; regulates degradation of its own DNA-binding cofactors by targeting them to SCF-Met30p""",Verified ORF
9569,14,434120,-0.183476069976017,0.139252222330566,0.18849847450029,YNL102W,POL1,SGDID:S000005046,CDS,CDS,"""Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",Verified ORF
9570,14,434507,-0.100556348360325,0.140238840693575,0.473825825864793,YNL102W,POL1,SGDID:S000005046,Close to 3'-UTR,Close to 3'-UTR,"""Catalytic subunit of the DNA polymerase I alpha-primase complex; required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis""",Verified ORF
9571,14,436047,-0.165051350347451,0.139490998419256,0.237510235144537,YNL101W,AVT4,SGDID:S000005045,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs)""",Verified ORF
9572,14,437581,-0.171643668764921,0.139543805734139,0.219503365437339,YNL100W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9573,14,437955,-0.171144203513514,0.139327592785638,0.220130833568588,YNL100W,MIC27,SGDID:S000005044,CDS,CDS,"""Component of the MICOS complex; MICOS (formerly MINOS or MitOS) ; a mitochondrial inner membrane complex that extends into the intermembrane space with a role in the maintenance of crista junctions ; inner membrane architecture ; and formation of contact sites to the outer membrane; forms a subcomplex with Mic10p and Mic12p whose assembly and stability requires cardiolipin; orthologous to human APOO and APOOL""",Verified ORF
9575,14,441787,-0.229250626237548,0.13920267423742,0.100471825141167,YNL097C,PHO23,SGDID:S000005041,CDS,CDS,"""Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3""",Verified ORF
9576,14,442710,-0.206080904549067,0.13948947269239,0.140461666587408,YNL097C,PHO23,SGDID:S000005041,Close to 3'-UTR,Close to 3'-UTR,"""Component of the Rpd3L histone deacetylase complex; involved in transcriptional regulation of PHO5; affects termination of snoRNAs and cryptic unstable transcripts (CUTs); C-terminus shares significant sequence identity with the human candidate tumor suppressor p33-ING1 and its isoform ING3""",Verified ORF
9577,14,449380,-0.0883518779914556,0.142015561109254,0.534259227108803,YNL094W,APP1,SGDID:S000005038,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidate phosphatase ; converts phosphatidate to diacylglycerol; App1p ; Pah1p ; Dpp1p ; and Lpp1p are responsible for all the phosphatidate phosphatase activity; component of cortical actin patches; interacts with components of endocytic pathway""",Verified ORF
9578,14,453089,-0.156484751332223,0.139554395020228,0.262915054491871,YNL091W,NST1,SGDID:S000005035,CDS,CDS,"""Protein involved in signal transduction pathways; mediates responses through cell wall integrity ; highosmolarity glycerol and pheromone pathways; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1; interacts with Ste11p and Mkk1p/Mkk2p""",Verified ORF
9579,14,454972,-0.167530311681665,0.139032024743824,0.229019595816506,YNL091W,NST1,SGDID:S000005035,CDS,CDS,"""Protein involved in signal transduction pathways; mediates responses through cell wall integrity ; highosmolarity glycerol and pheromone pathways; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1; interacts with Ste11p and Mkk1p/Mkk2p""",Verified ORF
