SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11434,16,276463,0.0169340361449503,0.0913828285659276,0.853093315428466,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11435,16,276662,-0.0019069855363302,0.0910310328359687,0.983298381367,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11436,16,276675,0.0014978756138695,0.0904126561786285,0.986791330085146,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11439,16,277437,0.0286776563721725,0.089750467273319,0.749516282916728,YPL146C,NOP53,SGDID:S000006067,CDS,CDS,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11440,16,277570,0.068827490323263,0.0915039715289196,0.452443851312197,YPL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11441,16,277737,0.0321700702750034,0.0909638955532234,0.723806649072511,YPL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11442,16,277787,0.0568283059269499,0.089904214946734,0.52773177945678,YPL146C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11443,16,277836,0.0639217516957604,0.0898269003785138,0.477176086934517,YPL146C,NOP53,SGDID:S000006067,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired""",Verified ORF
11447,16,278867,0.0716612485932411,0.0901557804091749,0.427228869913947,YPL145C,KES1,SGDID:S000006066,CDS,CDS,"""Sterol/phosphatidylinositol-4-phosphate (PI(4)P) exchanger; one of seven members of the yeast oxysterol binding protein family; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions ; peripheral membrane protein that localizes to the Golgi complex; KES1 has a paralog ; HES1 ; that arose from the whole genome duplication""",Verified ORF
11448,16,279067,0.047581589222251,0.0897277132430807,0.596245213799496,YPL145C,KES1,SGDID:S000006066,CDS,CDS,"""Sterol/phosphatidylinositol-4-phosphate (PI(4)P) exchanger; one of seven members of the yeast oxysterol binding protein family; involved in negative regulation of Sec14p-dependent Golgi complex secretory functions ; peripheral membrane protein that localizes to the Golgi complex; KES1 has a paralog ; HES1 ; that arose from the whole genome duplication""",Verified ORF
11449,16,280178,0.0590758739534633,0.0891021783496146,0.507755132327994,YPL145C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11450,16,281799,0.0724105553874035,0.0893834472228592,0.418421889248023,YPL143W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11451,16,281831,0.0580514302943965,0.0895104090691618,0.517054884564188,YPL143W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11452,16,281975,0.106060180679289,0.0894581984093561,0.236584204989349,YPL143W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11453,16,282180,0.104367476410619,0.0902042698538386,0.248049551038107,snR17b_NFR/NDR,,,Promoter,Promoter,,Promoter
11454,16,283161,0.0738769538334867,0.0900672685777565,0.412631696126385,YPL143W,RPL33A,SGDID:S000006064,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Verified ORF
11455,16,283198,0.107938525835496,0.0902632153579269,0.232569599139678,YPL143W,RPL33A,SGDID:S000006064,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Verified ORF
11456,16,283200,0.104620099497016,0.0909179204216064,0.25063071619294,YPL143W,RPL33A,SGDID:S000006064,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L33A; N-terminally acetylated; rpl33a null mutant exhibits slow growth while rpl33a rpl33b double null mutant is inviable; homologous to mammalian ribosomal protein L35A ; no bacterial homolog; RPL33A has a paralog ; RPL33B ; that arose from the whole genome duplication""",Verified ORF
11458,16,283618,0.118283302948251,0.0891589831247123,0.185480070149576,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11459,16,284685,0.114228671312971,0.0891098291298584,0.200723806181119,YPL141C,FRK1,SGDID:S000006062,CDS,CDS,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11460,16,286882,0.0383551911891148,0.0893576587736428,0.668016045971602,YPL141C,FRK1,SGDID:S000006062,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; interacts with rRNA transcription and ribosome biogenesis factors and the long chain fatty acyl-CoA synthetase Faa3p; FRK1 has a paralog ; KIN4 ; that arose from the whole genome duplication""",Verified ORF
11461,16,288425,0.043537318012311,0.0891388288937117,0.625554602965416,YPL140C,MKK2,SGDID:S000006061,CDS,CDS,"""MAPKK involved in the protein kinase C signaling pathway; involved in control of cell integrity; upon activation by Bck1p phosphorylates downstream target ; Slt2p; functionally redundant with Mkk1p; MKK2 has a paralog ; MKK1 ; that arose from the whole genome duplication""",Verified ORF
11462,16,292604,0.0614165453420867,0.0895528100778445,0.493280746009094,YPL138C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11463,16,293786,0.0508446971517333,0.0897442859462537,0.571379437439089,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11464,16,295408,0.0545628007271266,0.0894414964914372,0.542228476475879,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11465,16,295944,0.019558515589485,0.089162866874676,0.826498600658934,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11466,16,296048,-0.0037629889858382,0.0891574149598898,0.966358242307056,YPL137C,GIP3,SGDID:S000006058,CDS,CDS,"""Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; may interact with ribosomes ; based on co-purification experiments; GIP3 has a paralog ; HER1 ; that arose from the whole genome duplication""",Verified ORF
11468,16,297486,0.056281543288674,0.0899153531934795,0.531759329882941,YPL135W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11470,16,300317,0.0247387922519655,0.0900122676413802,0.783601480071785,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11471,16,300745,0.0582055549127865,0.0893251342648404,0.515073876043013,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11472,16,300812,0.0543313561079747,0.0894905289332803,0.544162573973875,YPL133C,RDS2,SGDID:S000006054,CDS,CDS,"""Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole""",Verified ORF
11473,16,305191,0.0663964174273713,0.0915274495705356,0.468671183716467,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11474,16,305292,0.0776998176057625,0.0906628956248385,0.392015858592947,YPL129W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
11475,16,305368,0.0677281290864294,0.0908380413569894,0.456410007398004,YPL130W,SPO19,SGDID:S000006051,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific prospore protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation; identified as a weak high-copy suppressor of the spo1-1 ts mutation; SPO19 has a paralog ; YOR214C ; that arose from the whole genome duplication""",Verified ORF
11476,16,306491,0.0882186079139639,0.0902309999784691,0.328893590683794,YPL129W,TAF14,SGDID:S000006050,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of TFIID ; TFIIF ; INO80 ; SWI/SNF ; and NuA3 complexes; involved in RNA polymerase II transcription initiation and in chromatin modification; contains a YEATS domain""",Verified ORF
11477,16,309023,0.124709850290816,0.0889066748864943,0.161583651020778,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11478,16,309089,0.0936821881802554,0.0899055559540994,0.29812169718109,YPL127C,HHO1,SGDID:S000006048,CDS,CDS,"""Histone H1 ; linker histone with roles in meiosis and sporulation; decreasing levels early in sporulation may promote meiosis ; and increasing levels during sporulation facilitate compaction of spore chromatin; binds to promoters and within genes in mature spores; may be recruited by Ume6p to promoter regions ; contributing to transcriptional repression outside of meiosis; suppresses DNA repair involving homologous recombination""",Verified ORF
11479,16,310891,0.054410183930059,0.0891912701748998,0.542228246401149,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11480,16,311025,0.0119616284095713,0.0889400026587502,0.893090988437024,YPL126W,NAN1,SGDID:S000006047,CDS,CDS,"""U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA""",Verified ORF
11482,16,314083,0.0243025301994077,0.0890129326943706,0.784995600716739,YPL125W,KAP120,SGDID:S000006046,CDS,CDS,"""Karyopherin responsible for the nuclear import of Rpf1p; Rpf1p is a ribosome maturation factor""",Verified ORF
11483,16,317370,0.0011712685286666,0.0894886088686307,0.989564607932673,YPL124W,SPC29,SGDID:S000006045,CDS,CDS,"""Inner plaque spindle pole body (SPB) component; links the central plaque component Spc42p to the inner plaque component Spc110p; required for SPB duplication""",Verified ORF
11484,16,319783,-0.0397704530466265,0.0901706022685027,0.659441115459291,YPL122C,TFB2,SGDID:S000006043,CDS,CDS,"""Subunit of TFIIH and nucleotide excision repair factor 3 complexes; involved in transcription initiation ; required for nucleotide excision repair ; similar to 52 kDa subunit of human TFIIH""",Verified ORF
11486,16,325063,-0.0414599357066971,0.0895014556702498,0.643483565554581,YPL119C,DBP1,SGDID:S000006040,CDS,CDS,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11487,16,326625,-0.0737754735728233,0.0902037709555016,0.413979868328787,YPL119C,DBP1,SGDID:S000006040,Close to 3'-UTR,Close to 3'-UTR,"""ATP-dependent RNA helicase of the DEAD-box protein family; accelerates eIF4F-dependent assembly of 48S translation preinitiation complex (PIC) ; stimulating recruitment of mRNAs with long ; structured 5'-UTRs; cooperates with DEAD-box RNA helicase and paralog Ded1p ; stimulating PIC attachment and highly processive scanning by the 40S ribosomal subunit; protein abundance increases in response to DNA replication stress""",Verified ORF
11488,16,326955,-0.0612800628678279,0.0898321155499298,0.495583826970214,YPL118W,MRP51,SGDID:S000006039,CDS,CDS,"""Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences""",Verified ORF
