SNP,Chr,Pos,Effect,SE,PMC1_CTR2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10874,15,816620,-0.0072984981577153,0.0820434011439379,0.929164949664394,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10875,15,816745,-0.0085627938276116,0.0817128954582051,0.916600994773952,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10876,15,818536,0.0543829341965119,0.0817615744495781,0.506394959753889,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10877,15,819084,0.0922640262652129,0.0824927999598126,0.264135625294706,YOR263C,YOR263C,SGDID:S000005789,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
10878,15,822096,0.111882269025263,0.0832262208012554,0.179709753440042,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10879,15,822156,0.092549501794645,0.08218820585247,0.260901738518103,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10880,15,822171,0.102187697204974,0.0822881084972155,0.215124391101426,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10883,15,822605,0.135463300744869,0.0824623530214415,0.101329440821369,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10884,15,822681,0.0810148721046381,0.0819563776035537,0.323578978448966,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10886,15,823485,0.073254579625624,0.0818072558967331,0.371154991385851,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10887,15,823924,0.101554137505896,0.0824398757909893,0.218822454352531,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10888,15,824287,0.0989316873447103,0.0825811668964227,0.231723349486307,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10889,15,824858,0.0858746080171292,0.0819286517728717,0.295280479583497,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10891,15,825246,0.0893217398473937,0.081699787168627,0.2750110417358,YOR267C,HRK1,SGDID:S000005793,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10892,15,826538,0.0708071666213079,0.0822566433308735,0.389928155916492,YOR269W,PAC1,SGDID:S000005795,CDS,CDS,"""Regulator of dynein ; involved in intracellular transport; part of the dynein/dynactin pathway; targets dynein to microtubule tips ; which is necessary for sliding of microtubules along bud cortex; serves at interface between dynein's ATPase site and its microtubule binding stalk ; causing individual dynein motors to remain attached to microtubules for long periods; synthetic lethal with bni1; homolog of human LIS1 ; mutations in which cause the severe brain disorder lissencephaly""",Verified ORF
10893,15,829621,0.0634573596424396,0.0825338406642013,0.442487715002983,YOR270C,VPH1,SGDID:S000005796,CDS,CDS,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in vacuolar V-ATPase complexes while STV1 encodes the second isoform and is located in Golgi and endosomal V-ATPase complexes; interaction with PI(3,5)P2 increases V-ATPase activity and contributes to hyperosmotic stress tolerance; relative distribution to the vacuolar membrane decreases upon DNA replication stress; human homolog ATP6V0A4 implicated in renal tubular acidosis ; can complement yeast null mutant""",Verified ORF
10894,15,830933,0.0458955519117742,0.0819259713303644,0.575693182912246,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10896,15,833802,0.0550082379758717,0.0828600171263249,0.507207193102148,YOR272W,YTM1,SGDID:S000005798,CDS,CDS,"""Ribosomal assembly factor and 66S pre-ribosomal particle constituent; subunit of the Nop7-subcomplex (PeBoW complex) ; required for an early nucleolar step in pre-60S ribosomal particle maturation; interaction of its ubiquitin-like (UBL) domain with the MIDAS domain in the Rea1p tail triggers release of the subcomplex and possibly other biogenesis factors via cycles of ATP hydrolysis; involved in the processing of 27S pre-rRNA; contains an N-terminal UBL domain and seven C-terminal WD repeats""",Verified ORF
10897,15,834594,0.0982053692522777,0.082498052765161,0.234690616084904,YOR273C,TPO4,SGDID:S000005799,CDS,CDS,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine ; putrescine ; and spermidine; localizes to the plasma membrane""",Verified ORF
10898,15,841040,0.100677318866001,0.0816623731334052,0.21845276155839,YOR275C,RIM20,SGDID:S000005801,CDS,CDS,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation""",Verified ORF
10899,15,841052,0.074336608328174,0.0819606037891504,0.365036206903858,YOR275C,RIM20,SGDID:S000005801,CDS,CDS,"""Protein involved in proteolytic activation of Rim101p; part of response to alkaline pH; PalA/AIP1/Alix family member; interaction with the ESCRT-III subunit Snf7p suggests a relationship between pH response and multivesicular body formation""",Verified ORF
10900,15,843952,0.0940613897102047,0.0819973425049701,0.252105911474006,YOR279C,RFM1,SGDID:S000005805,CDS,CDS,"""Component of the Sum1p-Rfm1p-Hst1p complex; Rfm1p tethers the Hst1p histone deacetylase to the DNA-binding protein Sum1p; complex is involved in transcriptional repression of middle sporulation genes and in initiation of DNA replication""",Verified ORF
10901,15,846356,0.105007004770663,0.0826706415571621,0.204855335692604,YOR281C,PLP2,SGDID:S000005807,CDS,CDS,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10902,15,846553,0.125670418976628,0.0826840014789434,0.129434289146354,YOR281C,PLP2,SGDID:S000005807,CDS,CDS,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10903,15,846837,0.0759796578000431,0.0834047903784502,0.362930321776284,YOR281C,PLP2,SGDID:S000005807,CDS,CDS,"""Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene""",Verified ORF
10905,15,848974,0.121631579830728,0.0830763702316534,0.144058321448441,YOR284W,HUA2,SGDID:S000005810,CDS,CDS,"""Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
10906,15,849160,0.0164283457487842,0.0835979409167421,0.844319278518834,YOR284W,HUA2,SGDID:S000005810,CDS,CDS,"""Cytoplasmic protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin patch assembly""",Verified ORF
10907,15,849407,0.0675104251331545,0.0820230273674851,0.411025716926052,YOR285W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10908,15,849538,0.0493985099476139,0.0823939881277016,0.549197308482172,YOR285W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10909,15,850586,0.0656444814001224,0.0824512667018515,0.42647355813336,YOR286W,RDL2,SGDID:S000005812,CDS,CDS,"""Protein with rhodanese activity; contains a rhodanese-like domain similar to Rdl1p ; Uba4p ; Tum1p ; and Ych1p; overexpression causes a cell cycle delay; null mutant displays elevated frequency of mitochondrial genome loss""",Verified ORF
10910,15,852168,0.0780281121843869,0.0823252958238692,0.34387844179968,YOR288C,MPD1,SGDID:S000005814,CDS,CDS,"""Member of the protein disulfide isomerase (PDI) family; interacts with and inhibits the chaperone activity of Cne1p; MPD1 overexpression in a pdi1 null mutant suppresses defects in Pdi1p functions such as carboxypeptidase Y maturation""",Verified ORF
10911,15,854152,0.0582494045272727,0.0821963955343196,0.479002404677339,YOR289W,YOR289W,SGDID:S000005815,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; transcription induced by the unfolded protein response; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus""",Uncharacterized ORF
10912,15,859618,0.0780479865359208,0.0822064547054905,0.343059455318264,YOR290C,SNF2,SGDID:S000005816,CDS,CDS,"""Catalytic subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; contains DNA-stimulated ATPase activity; functions interdependently in transcriptional activation with Snf5p and Snf6p""",Verified ORF
10916,15,861655,0.0251300860185893,0.0823913978921477,0.760539347921005,YOR291W,YPK9,SGDID:S000005817,CDS,CDS,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10917,15,863324,0.0396046623491987,0.0819411167862416,0.629160550005258,YOR291W,YPK9,SGDID:S000005817,CDS,CDS,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10918,15,863468,-0.0172141193670789,0.0818852736476497,0.833615377305367,YOR291W,YPK9,SGDID:S000005817,CDS,CDS,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10919,15,864150,-0.0552948220236975,0.0822140001549116,0.50165972628765,YOR291W,YPK9,SGDID:S000005817,CDS,CDS,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10920,15,864445,-0.0662844566255724,0.0822673192627491,0.420946501986328,YOR291W,YPK9,SGDID:S000005817,CDS,CDS,"""Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9) ; mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome""",Verified ORF
10921,15,866884,-0.051978926399212,0.0820093953205257,0.526610905707252,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10922,15,866920,0.0397428347434693,0.081785443504782,0.627311067331608,YOR293W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10923,15,867290,0.019422480425921,0.0821657696002433,0.81327363191107,YOR292C,YOR292C,SGDID:S000005818,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YOR292C is not an essential gene""",Uncharacterized ORF
10925,15,870871,0.0124485240485403,0.0826002622704088,0.880292107561666,YOR296W,YOR296W,SGDID:S000005822,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
10926,15,873261,-0.019965058538441,0.0817072567466176,0.807102764400547,YOR296W,YOR296W,SGDID:S000005822,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; expressed during copper starvation; YOR296W is not an essential gene""",Uncharacterized ORF
