SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9795,14,643364,0.108372481876175,0.0944190796884142,0.251835997428613,YNR009W,NRM1,SGDID:S000005292,CDS,CDS,"""Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase""",Verified ORF
9796,14,643876,0.0871587331173337,0.095297368144374,0.361027280997122,YNR010W,CSE2,SGDID:S000005293,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; component of the Middle domain of mediator; required for regulation of RNA polymerase II activity; relocalizes to the cytosol in response to hypoxia""",Verified ORF
9797,14,644727,0.0824069453411578,0.0951781002675762,0.387177847822148,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9798,14,644949,0.058055110463166,0.0944063933925618,0.538984648597758,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9799,14,645369,0.005252582421708,0.0947401825715089,0.955817725177489,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9800,14,646585,0.075884460703958,0.095867478789005,0.429151266871904,YNR011C,PRP2,SGDID:S000005294,CDS,CDS,"""RNA-dependent DExD/H-box ATPase; required for activation of spliceosome before first transesterification step in RNA splicing; implicated in rearranging and proofreading snRNA structure in catalytic activation of spliceosome; ortholog of human protein DHX16""",Verified ORF
9801,14,647843,0.113761990299738,0.0947167208019723,0.230526949305887,YNR012W,URK1,SGDID:S000005295,CDS,CDS,"""Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway ; converting deoxycytidine into dCMP""",Verified ORF
9802,14,648789,0.100275279947839,0.0946171216191821,0.289959941214791,YNR012W,URK1,SGDID:S000005295,CDS,CDS,"""Uridine/cytidine kinase; component of the pyrimidine ribonucleotide salvage pathway that converts uridine into UMP and cytidine into CMP; involved in the pyrimidine deoxyribonucleotide salvage pathway ; converting deoxycytidine into dCMP""",Verified ORF
9803,14,650841,0.056139454898612,0.0944720241219473,0.552729420398545,YNR013C,PHO91,SGDID:S000005296,CDS,CDS,"""Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84 ; pho87 ; pho89 ; pho90 ; and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth""",Verified ORF
9808,14,654230,0.113702456873572,0.0946642296897253,0.230512576556087,YNR015W,SMM1,SGDID:S000005298,CDS,CDS,"""Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p ; Smm1p ; Dus3p ; and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs""",Verified ORF
9809,14,654336,0.10734390304608,0.0946972917994691,0.25775355242717,YNR015W,SMM1,SGDID:S000005298,CDS,CDS,"""Dihydrouridine synthase; member of a family of dihydrouridine synthases including Dus1p ; Smm1p ; Dus3p ; and Dus4p; modifies uridine residues at position 20 of cytoplasmic tRNAs""",Verified ORF
9811,14,663083,0.045429085867717,0.0944259948999615,0.630737931996059,YNR017W,TIM23,SGDID:S000005300,CDS,CDS,"""Essential component of the TIM23 complex; involved in protein import into mitochondrial matrix and inner membrane; with Tim17p ; contributes to architecture and function of the import channel; TIM23 complex is short for the translocase of the inner mitochondrial membrane""",Verified ORF
9812,14,668533,0.108903933982541,0.0948589409286229,0.251720435522085,YNR021W,YNR021W,SGDID:S000005304,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNR021W is not an essential gene""",Uncharacterized ORF
9813,14,671892,-0.054158828008469,0.0952651865433253,0.570052924467552,YNR023W,SNF12,SGDID:S000005306,CDS,CDS,"""73 kDa subunit of the SWI/SNF chromatin remodeling complex; involved in transcriptional regulation; relocates to the cytosol under hypoxic conditions; deletion mutants are temperature-sensitive; SNF12 has a paralog ; RSC6 ; that arose from the whole genome duplication""",Verified ORF
9815,14,674210,0.0132579050719202,0.0947671470804988,0.888818945394965,YNR026C,SEC12,SGDID:S000005309,CDS,CDS,"""Guanine nucleotide exchange factor (GEF); activates Sar1p by catalyzing the exchange of GDP for GTP; required for the initiation of COPII vesicle formation in ER to Golgi transport; glycosylated integral membrane protein of the ER; SEC12 has a paralog ; SED4 ; that arose from the whole genome duplication""",Verified ORF
9817,14,676297,-0.015001504389415,0.0951232310393214,0.874778642025164,YNR028W,CPR8,SGDID:S000005311,CDS,CDS,"""Peptidyl-prolyl cis-trans isomerase (cyclophilin); catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; potential role in the secretory pathway; CPR8 has a paralog ; CPR4 ; that arose from the whole genome duplication""",Verified ORF
9818,14,678738,0.0599851009788931,0.0953445539943941,0.529664135914705,YNR030W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9819,14,678924,-0.0264379330284162,0.094759326900638,0.780407550259161,YNR030W,ALG12,SGDID:S000005313,CDS,CDS,"""Alpha-1,6-mannosyltransferase localized to the ER; responsible for addition of alpha-1,6 mannose to dolichol-linked Man7GlcNAc2; acts in the dolichol pathway for N-glycosylation; human homolog ALG12 complements yeast null mutant""",Verified ORF
9820,14,680198,-0.0589554660432695,0.0948416284611185,0.534592912458388,YNR030W,ALG12,SGDID:S000005313,CDS,CDS,"""Alpha-1,6-mannosyltransferase localized to the ER; responsible for addition of alpha-1,6 mannose to dolichol-linked Man7GlcNAc2; acts in the dolichol pathway for N-glycosylation; human homolog ALG12 complements yeast null mutant""",Verified ORF
9821,14,682423,-0.0448759757086339,0.0945962332179561,0.635511612120279,YNR031C,SSK2,SGDID:S000005314,CDS,CDS,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; interacts with Ssk1p ; leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p; also mediates actin cytoskeleton recovery from osmotic stress; a HOG-independent function of Ssk2p mediates the calcium-sensitive phenotype of the ptp2 msg5 double disruptant; SSK2 has a paralog ; SSK22 ; that arose from the whole genome duplication""",Verified ORF
9822,14,682649,-0.0288439819362892,0.0950234693464171,0.761652721568823,YNR031C,SSK2,SGDID:S000005314,CDS,CDS,"""MAP kinase kinase kinase of HOG1 mitogen-activated signaling pathway; interacts with Ssk1p ; leading to autophosphorylation and activation of Ssk2p which phosphorylates Pbs2p; also mediates actin cytoskeleton recovery from osmotic stress; a HOG-independent function of Ssk2p mediates the calcium-sensitive phenotype of the ptp2 msg5 double disruptant; SSK2 has a paralog ; SSK22 ; that arose from the whole genome duplication""",Verified ORF
9823,14,688148,-0.0342054549755941,0.0945775815467961,0.717818342306689,YNR033W,ABZ1,SGDID:S000005316,CDS,CDS,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9824,14,688149,-0.0342054549755941,0.0945775815467961,0.717818342306689,YNR033W,ABZ1,SGDID:S000005316,CDS,CDS,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9825,14,688150,-0.0342054549755941,0.0945775815467961,0.717818342306689,YNR033W,ABZ1,SGDID:S000005316,CDS,CDS,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9826,14,688671,-0.0544690568134183,0.094568546178064,0.564999537517831,YNR033W,ABZ1,SGDID:S000005316,CDS,CDS,"""Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid ; an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress""",Verified ORF
9827,14,690993,-0.0049893793125552,0.0951565065493821,0.95821301900615,YNR034W,SOL1,SGDID:S000005317,CDS,CDS,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL1 has a paralog ; SOL2 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
9828,14,691577,-0.0103764806747845,0.0955778673698886,0.913608629688379,ARS1427,ARS1427,SGDID:S000118393,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
9829,14,691878,-0.0162693817060014,0.0947343941232743,0.863742861295889,YNR034W,SOL1,SGDID:S000005317,Close to 3'-UTR,Close to 3'-UTR,"""Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL1 has a paralog ; SOL2 ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
9831,14,695359,0.0847481516443694,0.0945128455788193,0.370498687077813,YNR038W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9832,14,696247,0.0742562921181879,0.0946873260560017,0.433433250445167,YNR038W,DBP6,SGDID:S000005321,CDS,CDS,"""Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant""",Verified ORF
9833,14,696503,0.0804787821802267,0.0955211181091803,0.400065488376501,YNR038W,DBP6,SGDID:S000005321,CDS,CDS,"""Essential protein involved in ribosome biogenesis; putative ATP-dependent RNA helicase of the DEAD-box protein family; human homolog DDX51 complements yeast dbp6 mutant""",Verified ORF
9834,14,700405,0.0195933510415547,0.0948517410646833,0.836466211168345,YNR040W,MRX15,SGDID:S000005323,CDS,CDS,"""Membrane-associated mitoribosome receptor; involved along with Mba1p in the cotranslational insertion of nascent polypeptide chains into the inner mitochondrial membrane; associates with the mitochondrial large ribosomal subunit and nascent polypeptide chains; null mutant displays increased tolerance to mistranslation-induced proteotoxic stress; localizes to the inner mitochondrial membrane""",Verified ORF
9835,14,701530,0.0130656001868666,0.0951490321416538,0.890858350508162,YNR041C,COQ2,SGDID:S000005324,CDS,CDS,"""Para hydroxybenzoate polyprenyl transferase; catalyzes the second step in ubiquinone (coenzyme Q) biosynthesis; human COQ2 ; mutations in which are implicated in an increased risk of mutiple-system atrophy ; can complement a yeast coq2 null mutant""",Verified ORF
9836,14,701961,0.004925079304353,0.0952924425435866,0.958809847967436,YNR043W,MVD1,SGDID:S000005326,CDS,CDS,"""Mevalonate pyrophosphate decarboxylase; essential enzyme involved in the biosynthesis of isoprenoids and sterols ; including ergosterol; acts as a homodimer""",Verified ORF
9837,14,704255,-0.0135814404982209,0.0951601940686907,0.886591274645013,YNR044W,AGA1,SGDID:S000005327,CDS,CDS,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9849,14,705287,-0.0109931050573128,0.0947365448031706,0.907687858293092,YNR044W,AGA1,SGDID:S000005327,CDS,CDS,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9850,14,705555,-0.0110610176213684,0.0947365224098907,0.907120141772559,YNR044W,AGA1,SGDID:S000005327,CDS,CDS,"""Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall ; linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog ; FIG2 ; that arose from the whole genome duplication""",Verified ORF
9851,14,707555,-0.0477425043178407,0.0948076674132424,0.614876139427373,YNR045W,PET494,SGDID:S000005328,CDS,CDS,"""Mitochondrial translational activator specific for the COX3 mRNA; acts together with Pet54p and Pet122p; located in the mitochondrial inner membrane""",Verified ORF
9852,14,708352,-0.0603119166175571,0.0946839514278575,0.524549824910569,YNR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9853,14,708362,-0.0619883001075561,0.0948000786279816,0.513611964667902,YNR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9854,14,708456,-0.03507432138526,0.0945454247334721,0.710876067147485,YNR047W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9855,14,709752,-0.152534534147133,0.0948799573650487,0.108804095501068,YNR047W,FPK1,SGDID:S000005330,CDS,CDS,"""Ser/Thr protein kinase; phosphorylates several aminophospholipid translocase family members ; regulating phospholipid translocation and membrane asymmetry; phosphorylates and inhibits the protein kinase Akl1p ; stimulating endocytosis; phosphorylates and inhibits upstream inhibitory kinase Ypk1p; localizes to the cytoplasm ; early endosome/TGN ; the plasma membrane and the shmoo tip; redundant role with KIN82 in the mating pheromone response; activity stimulated by Gin4p kinase and sphingolipid MIPC""",Verified ORF
