SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10688,15,656377,-0.040792099736386,0.194021412225721,0.833597485665854,YOR172W,YRM1,SGDID:S000005698,CDS,CDS,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10689,15,657044,-0.0161679599348261,0.195826882786007,0.934246203642363,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10690,15,657104,-0.064521029609633,0.1959763323465,0.74217809526392,YOR172W,YRM1,SGDID:S000005698,Close to 3'-UTR,Close to 3'-UTR,"""Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p ; acting on an overlapping set of target genes""",Verified ORF
10691,15,657980,-0.103275199147651,0.195751612773081,0.598120320875425,YOR173W,DCS2,SGDID:S000005699,CDS,CDS,"""m(7)GpppX pyrophosphatase regulator; non-essential ; stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p ; Msn4p ; and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog ; DCS1 ; that arose from the whole genome duplication""",Verified ORF
10695,15,660805,-0.113021323680586,0.202000595352515,0.576168633193753,YOR175C,ALE1,SGDID:S000005701,CDS,CDS,"""Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids""",Verified ORF
10696,15,663916,0.0135886649126054,0.271075535278703,0.960048178909115,tV(AAC)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10697,15,664038,-0.166372327871496,0.284852387061564,0.559549577842081,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10698,15,664146,-0.303172514957517,0.299024293983336,0.311337999346342,YORCdelta15,YORCdelta15,SGDID:S000007163,Other features,LTR,"""Ty1 LTR""",reverse complement
10699,15,664726,-0.356596395302798,0.313357454526276,0.255898104048492,YORWdelta17_NFR/NDR,,,Promoter,Promoter,,Promoter
10700,15,667693,-0.150113927338406,0.32766247912752,0.64713673957239,SUT374_NFR/NDR,,,Promoter,Promoter,,Promoter
10701,15,668514,-0.492223512807588,0.242682328455387,0.043283907575439,SUT374,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
10703,15,671034,-0.420109666616638,0.242632374044677,0.0842423970826861,YOR178C,GAC1,SGDID:S000005704,Close to 3'-UTR,Close to 3'-UTR,"""Regulatory subunit for Glc7p type-1 protein phosphatase (PP1); tethers Glc7p to Gsy2p glycogen synthase ; binds Hsf1p heat shock transcription factor ; required for induction of some HSF-regulated genes under heat shock; GAC1 has a paralog ; PIG1 ; that arose from the whole genome duplication""",Verified ORF
10704,15,673487,-0.548246119190546,0.240240639033404,0.0230797083807594,XUT_15F-309,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
10705,15,674856,-0.548246119190546,0.240240639033404,0.0230797083807594,YOR180C,DCI1,SGDID:S000005706,CDS,CDS,"""Peroxisomal protein; identification as a delta(3,5)-delta(2,4)-dienoyl-CoA isomerase involved in fatty acid metabolism is disputed; DCI1 has a paralog ; ECI1 ; that arose from the whole genome duplication""",Verified ORF
10707,15,676857,-0.550835875623919,0.233876414422798,0.0190572220120437,YOR181W,LAS17,SGDID:S000005707,CDS,CDS,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10708,15,677981,-0.144941169583102,0.18258380231788,0.427825568212769,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10709,15,677995,-0.0926292176375036,0.172557224897896,0.591741930251296,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10710,15,678027,-0.182579971964658,0.172167459665143,0.28965178748459,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10711,15,678058,-0.151516717134614,0.173798251722336,0.38391192337664,YOR181W,LAS17,SGDID:S000005707,Close to 3'-UTR,Close to 3'-UTR,"""Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments ; polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis ; bud site selection ; cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant ; but only in presence of WIPF1 ; which mediates localization of WAS to cortical patches""",Verified ORF
10714,15,678248,-0.0742969649471135,0.158292207705677,0.639097891304018,YOR182C,RPS30B,SGDID:S000005708,CDS,CDS,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30 ; no bacterial homolog; RPS30B has a paralog ; RPS30A ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
10722,15,678832,-0.0177950141005476,0.159283699734169,0.911109718562557,YOR182C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10723,15,678916,-0.0125208748390849,0.157696653573629,0.936760667091963,YOR183W,FYV12,SGDID:S000005709,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10726,15,678995,-0.0495732722481814,0.15863017072887,0.754838653603558,YOR183W,FYV12,SGDID:S000005709,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Uncharacterized ORF
10727,15,679406,-0.0215369503351059,0.157748495566053,0.891482402753112,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10728,15,679485,-0.0306988001058196,0.157933838853418,0.845992043955084,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10729,15,680430,-0.0407977250819453,0.156812095056074,0.794884712308665,YOR184W,SER1,SGDID:S000005710,CDS,CDS,"""3-phosphoserine aminotransferase; catalyzes the formation of phosphoserine from 3-phosphohydroxypyruvate ; required for serine and glycine biosynthesis; regulated by the general control of amino acid biosynthesis mediated by Gcn4p; protein abundance increases in response to DNA replication stress""",Verified ORF
10732,15,682676,-0.0085455577701285,0.156746647216443,0.956553085620441,YOR185C,GSP2,SGDID:S000005711,Close to 3'-UTR,Close to 3'-UTR,"""GTP binding protein (mammalian Ranp homolog); involved in the maintenance of nuclear organization ; RNA processing and transport; interacts with Kap121p ; Kap123p and Pdr6p (karyophilin betas); not required for viability; protein abundance increases in response to DNA replication stress; GSP2 has a paralog ; GSP1 ; that arose from the whole genome duplication""",Verified ORF
10733,15,685516,0.0039739542914308,0.158604179969666,0.980024614996089,YOR188W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10734,15,690141,-0.0194006587084328,0.156669182055754,0.901518770955452,YOR188W,MSB1,SGDID:S000005714,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may be involved in positive regulation of 1,3-beta-glucan synthesis and the Pkc1p-MAPK pathway; multicopy suppressor of temperature-sensitive mutations in CDC24 and CDC42 ; and of mutations in BEM4; potential Cdc28p substrate; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
10735,15,691906,-0.0467297740456873,0.156989978561725,0.766137111487138,YOR190W,SPR1,SGDID:S000005716,CDS,CDS,"""Sporulation-specific exo-1,3-beta-glucanase; contributes to ascospore thermoresistance; SPR1 has a paralog ; EXG1 ; that arose from the whole genome duplication""",Verified ORF
10737,15,692272,-0.0236053368687368,0.156742271846662,0.880377527020674,YOR191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10738,15,695613,-0.0472354231527186,0.156284056767342,0.762646480556898,YOR191W,ULS1,SGDID:S000005717,CDS,CDS,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10739,15,696549,-0.0360732626304368,0.156735547790869,0.818105670351639,YOR191W,ULS1,SGDID:S000005717,CDS,CDS,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10740,15,697431,-0.0173367482212882,0.156035314069993,0.911593969621857,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10741,15,697632,-0.0213755518029843,0.156474670085417,0.891419234919324,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10742,15,697884,-0.0464923176890956,0.159416611799615,0.770732920318725,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
10743,15,697906,-0.170627276803719,0.155670195624896,0.273790164373695,YOR191W,ULS1,SGDID:S000005717,Close to 3'-UTR,Close to 3'-UTR,"""Swi2/Snf2-related translocase ; SUMO-Targeted Ubiquitin Ligase (STUbL); required for maintenance of NHEJ inhibition at telomeres; functions at telomeres to translocate and ubiquitinylate poly-sumoylated Rap1p for proteosomal degradation; plays role in antagonizing silencing during mating-type switching; only known STUbL with a translocase activity; contains RING finger domain; relocalizes from nucleus to cytoplasm upon DNA replication stress""",Verified ORF
