SNP,Chr,Pos,Effect,SE,ERG11_ORM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10853,15,791260,0.164231348246519,0.0769302433171392,0.0334648817579983,YOR243C,PUS7,SGDID:S000005769,CDS,CDS,"""Pseudouridine synthase; catalyzes pseudouridylation at positions 35 and 56 in U2 snRNA ; position 50 in 5S rRNA ; position 13 in cytoplasmic tRNAs ; and position 35 in pre-tRNA(Tyr); also pseudouridylates some mRNAs; relocates from nucleus to cytoplasm during heat shock and differentially modifies some mRNAs during heat shock; conserved in archaea ; vertebrates ; and some bacteria""",Verified ORF
10854,15,796798,0.186813823730505,0.0766697409186844,0.0153195230354135,YOR246C,ENV9,SGDID:S000005772,Close to 3'-UTR,Close to 3'-UTR,"""Conserved oxidoreductase involved in lipid droplet morphology; mutant shows defects in CPY processing and vacuolar morphology; required for replication of Brome mosaic virus in S. cerevisiae ; a model system for studying replication of positive-strand RNA viruses in their natural hosts; homologus to human RDH12 linked to Leber Congenital Amaurosis""",Verified ORF
10855,15,797115,0.187041706833329,0.0783294378272292,0.0174709258912381,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10856,15,797158,0.231766043955671,0.0762025864313852,0.002530554203779,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10857,15,797268,0.249503911491772,0.0758902182656151,0.0011116399129183,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10858,15,797335,0.237925143524233,0.076406940339784,0.0019970924316833,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10859,15,798213,0.250524156205384,0.0767405645098884,0.0012035966405258,YOR247W,SRL1,SGDID:S000005773,CDS,CDS,"""Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog ; SVS1 ; that arose from the whole genome duplication""",Verified ORF
10860,15,798788,0.211511340231373,0.0765026286652668,0.005995604553763,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10861,15,798886,0.207960003517549,0.0762857471131315,0.0067290593577289,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10862,15,800526,0.234370197609912,0.0760783687898337,0.0022276714567329,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10863,15,802678,0.236615482265289,0.0759531039769169,0.0019881329916969,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10864,15,803281,0.230778228403136,0.0763236144119716,0.0026799211886672,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10865,15,806960,0.214860920771591,0.0764947608613484,0.0052488551626319,YOR254C,SEC63,SGDID:S000005780,CDS,CDS,"""Essential subunit of Sec63 complex; with Sec61 complex ; Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p ; Sec66p ; and Sec72p""",Verified ORF
10866,15,807285,0.193854812153656,0.0766202081812977,0.0118380672561778,YOR255W,OSW1,SGDID:S000005781,CDS,CDS,"""Protein involved in sporulation; required for the construction of the outer spore wall layers; required for proper localization of Spo14p""",Verified ORF
10867,15,808281,0.203914343824302,0.0768176872199317,0.0083016050764582,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10868,15,808893,0.195587537979847,0.077072519402481,0.0115875903175713,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10869,15,810364,0.214381490256861,0.0769446464849068,0.0056214478056543,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10870,15,810448,0.200829860851796,0.076602684907289,0.0091276806474565,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10871,15,811848,0.169780392060413,0.0766982113999696,0.0274940227707324,YOR258W,HNT3,SGDID:S000005784,CDS,CDS,"""DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin ; a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10872,15,815715,0.190614298142527,0.0765471204622071,0.0132280159795603,YOR260W,GCD1,SGDID:S000005786,CDS,CDS,"""Gamma subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
10873,15,816215,0.194194033834631,0.0766264206720307,0.0116989501829014,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10874,15,816620,0.219440384224409,0.0765392465088961,0.0043921198438983,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10875,15,816745,0.18687883023823,0.0764695161373161,0.0150210618235657,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10876,15,818536,0.121530471625711,0.0769353225191021,0.115083877415777,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10877,15,819084,0.150755626970701,0.0775724155873071,0.0527601891711565,YOR263C,YOR263C,SGDID:S000005789,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
10878,15,822096,0.117216147100321,0.0784938591970749,0.13624770000499,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10879,15,822156,0.0962876730803112,0.077531024791553,0.215088942912586,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10880,15,822171,0.101223795551675,0.0776380489514851,0.193154418931332,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10883,15,822605,0.131286152449354,0.077803481599241,0.0924084282223441,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10884,15,822681,0.172403902160949,0.0769037240049431,0.0255940358155086,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10886,15,823485,0.175107175555814,0.0767251774419444,0.0230681226582706,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10887,15,823924,0.17627098604338,0.0773990350086464,0.023358047915562,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10888,15,824287,0.17635454912101,0.0775239657068148,0.0235148383346796,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10889,15,824858,0.152035354762677,0.0770123551415797,0.049141818620999,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10891,15,825246,0.153838130321257,0.0767952707524714,0.045917297047351,YOR267C,HRK1,SGDID:S000005793,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10892,15,826538,0.131672581661207,0.077390380584626,0.0897470297664948,YOR269W,PAC1,SGDID:S000005795,CDS,CDS,"""Regulator of dynein ; involved in intracellular transport; part of the dynein/dynactin pathway; targets dynein to microtubule tips ; which is necessary for sliding of microtubules along bud cortex; serves at interface between dynein's ATPase site and its microtubule binding stalk ; causing individual dynein motors to remain attached to microtubules for long periods; synthetic lethal with bni1; homolog of human LIS1 ; mutations in which cause the severe brain disorder lissencephaly""",Verified ORF
10893,15,829621,0.122608386142899,0.0776787713656867,0.115368771043294,YOR270C,VPH1,SGDID:S000005796,CDS,CDS,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in vacuolar V-ATPase complexes while STV1 encodes the second isoform and is located in Golgi and endosomal V-ATPase complexes; interaction with PI(3,5)P2 increases V-ATPase activity and contributes to hyperosmotic stress tolerance; relative distribution to the vacuolar membrane decreases upon DNA replication stress; human homolog ATP6V0A4 implicated in renal tubular acidosis ; can complement yeast null mutant""",Verified ORF
10894,15,830933,0.129320176700918,0.0770410674863443,0.0941174147091972,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10896,15,833802,0.16366752876957,0.077757393796909,0.0360108693847849,YOR272W,YTM1,SGDID:S000005798,CDS,CDS,"""Ribosomal assembly factor and 66S pre-ribosomal particle constituent; subunit of the Nop7-subcomplex (PeBoW complex) ; required for an early nucleolar step in pre-60S ribosomal particle maturation; interaction of its ubiquitin-like (UBL) domain with the MIDAS domain in the Rea1p tail triggers release of the subcomplex and possibly other biogenesis factors via cycles of ATP hydrolysis; involved in the processing of 27S pre-rRNA; contains an N-terminal UBL domain and seven C-terminal WD repeats""",Verified ORF
10897,15,834594,0.124532038836979,0.0777274531874835,0.110014022970005,YOR273C,TPO4,SGDID:S000005799,CDS,CDS,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine ; putrescine ; and spermidine; localizes to the plasma membrane""",Verified ORF
