SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8820,13,511585,0.227344116019614,0.166280611008991,0.172422667268101,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8821,13,511660,0.156974968991119,0.16385764909141,0.338720441230526,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8822,13,511842,0.17205891307011,0.163933367442911,0.294635651385955,YMR122C,YMR122C,SGDID:S000004729,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR122C is not an essential gene""",Uncharacterized ORF
8823,13,513217,0.0229660343339988,0.162509072943389,0.887696538429894,YMR123W,PKR1,SGDID:S000004730,Close to 3'-UTR,Close to 3'-UTR,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8824,13,513927,0.0175172520147852,0.162335581028132,0.914130249834901,YMR123W,PKR1,SGDID:S000004730,CDS,CDS,"""V-ATPase assembly factor; functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0); protein abundance increases in response to DNA replication stress""",Verified ORF
8826,13,514849,0.14455558275466,0.163832821303046,0.378195610777346,YMR124W,EPO1,SGDID:S000004731,CDS,CDS,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8827,13,517233,0.0862887147971915,0.164805972837981,0.600900901695157,YMR124W,EPO1,SGDID:S000004731,CDS,CDS,"""Protein involved in septin-ER tethering; interacts with ER membrane protein ; Scs2p ; and Shs1p ; a septin ring component ; at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery ; cytoplasm ; bud ; and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog ; YLR031W ; that arose from the whole genome duplication""",Verified ORF
8828,13,519684,0.101846842742852,0.165887748165363,0.539643577194557,YMR125W,STO1,SGDID:S000004732,Close to 3'-UTR,Close to 3'-UTR,"""Large subunit of the nuclear mRNA cap-binding protein complex; interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80""",Verified ORF
8829,13,522023,0.0027915273913914,0.164045196192435,0.986432811926922,YMR126C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8830,13,522293,0.0539385815755759,0.163418787444979,0.741547749065147,SUT308,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8831,13,522976,0.0250516022365701,0.162885460123088,0.877856198344139,XUT_13F-229,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
8832,13,524221,0.115345821289676,0.162775184605991,0.479027742166004,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8833,13,524777,0.115364392070032,0.163426030540419,0.480708483018891,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8834,13,527416,0.132916239573665,0.163187008048726,0.415906225018299,YMR128W,ECM16,SGDID:S000004735,CDS,CDS,"""Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; functions with methyltransferase Bud23p; predominantly nucleolar in distribution; required for 18S rRNA synthesis""",Verified ORF
8835,13,531104,0.10539340093104,0.163476732102303,0.519540543428693,YMR129W,POM152,SGDID:S000004736,CDS,CDS,"""Glycoprotein subunit of transmembrane ring of nuclear pore complex; contributes to nucleocytoplasmic transport ; nuclear pore complex (NPC) biogenesis and spindle pole body duplication; homologous to human NUP210""",Verified ORF
8836,13,534586,0.0891799996158654,0.163271298857088,0.585268385894229,YMR131C,RRB1,SGDID:S000004738,CDS,CDS,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8837,13,534609,0.0925499244328405,0.163094346187038,0.570760705218219,YMR131C,RRB1,SGDID:S000004738,CDS,CDS,"""Specific assembly chaperone for ribosomal protein Rpl3p; co-translationally associates with nascent Rpl3p ; preventing aggregation ; and facilitating nuclear import; required for biogenesis of preribosomal particles; essential gene; contains five WD-repeat motifs""",Verified ORF
8838,13,534733,0.0936630146833454,0.164165265198763,0.568673806400692,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8839,13,534845,0.083207904853522,0.164459396053627,0.61320894833702,YMR131C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8840,13,535159,0.0994784628261126,0.16278792553123,0.541531709972751,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8841,13,535362,0.0837985572249377,0.163877056851999,0.609425587955491,CUT301,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
8849,13,536290,0.0501927116958379,0.163844397523017,0.759523514176243,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8850,13,536440,0.0585280107274614,0.164953965383222,0.722940665711156,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8851,13,536982,0.0539159231243019,0.16400155978549,0.742537710217384,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8852,13,537041,0.0475873561586702,0.164007107645288,0.771868619320077,YMR133W,REC114,SGDID:S000004740,CDS,CDS,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8853,13,537924,0.0389262397326777,0.165155874921534,0.813806850051641,YMR134W,ERG29,SGDID:S000004741,CDS,CDS,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8854,13,538521,0.070661856253562,0.167237353933362,0.672899570086486,YMR134W,ERG29,SGDID:S000004741,CDS,CDS,"""Protein of unknown function involved in ergosterol biosynthesis; conditional mutants produce less ergosterol ; display impaired oxygen consumption ; respiratory growth ; mitochondrial iron utilization ; and are more sensitive to oxidative stress; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; protein localizes to the cytoplasm ; ER and nuclear envelope; highly conserved in ascomycetes""",Verified ORF
8855,13,538607,-0.021674284882955,0.167957507234188,0.897394553894226,YMR133W,REC114,SGDID:S000004740,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in early stages of meiotic recombination; possibly involved in the coordination of recombination and meiotic division; mutations lead to premature initiation of the first meiotic division""",Verified ORF
8857,13,539260,-0.0432400954463787,0.163699224336486,0.791823444274825,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8858,13,539269,-0.0484243346886083,0.163845905132071,0.767749034396105,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8859,13,539498,-0.0403595962475817,0.164484888240284,0.806312829256839,YMR135C,GID8,SGDID:S000004742,CDS,CDS,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8860,13,540307,-0.0766626394022972,0.165179545021074,0.642849987598887,YMR135W-A,YMR135W-A,SGDID:S000004743,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8861,13,540446,-0.0301064920542957,0.16669586479453,0.856779459104334,YMR135C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8862,13,540762,-0.0185152882148232,0.165226995744078,0.910839760817478,YMR135C,GID8,SGDID:S000004742,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of GID Complex ; binds strongly to central component Vid30p; GID Complex is involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; recruits Rmd5p ; Fyv10 and Vid28p to GID Complex; contains LisH ; CTLH ; and CRA domains that mediate binding to Vid30p (LisH) and Rmd5p and Vid28p (CTLH and CRA); dosage-dependent regulator of START""",Verified ORF
8863,13,540808,-0.063092763128183,0.166820570547388,0.705503911431791,YMR136W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8865,13,541424,-0.0628116368161191,0.166416786813571,0.706076658684464,YMR136W,GAT2,SGDID:S000004744,CDS,CDS,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8867,13,542130,-0.0727805639556764,0.165039392019845,0.659490887020011,YMR136W,GAT2,SGDID:S000004744,CDS,CDS,"""Protein containing GATA family zinc finger motifs; similar to Gln3p and Dal80p; expression repressed by leucine""",Verified ORF
8868,13,542977,-0.212147778844049,0.165039986120956,0.199483823969158,ARS1321,ARS1321,SGDID:S000130190,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
8869,13,546586,-0.149966738392617,0.164814544773014,0.363489761633581,YMR139W,RIM11,SGDID:S000004747,CDS,CDS,"""Protein kinase; required for signal transduction during entry into meiosis; promotes the formation of the Ime1p-Ume6p complex by phosphorylating Ime1p and Ume6p; shares similarity with mammalian glycogen synthase kinase 3-beta; protein abundance increases in response to DNA replication stress; RIM11 has a paralog ; MRK1 ; that arose from the whole genome duplication""",Verified ORF
8870,13,547627,-0.162589393345331,0.164604877251657,0.323948895164282,YMR140W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8871,13,548118,-0.179957886978735,0.16552626861294,0.277696273691322,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8872,13,548704,-0.148394497003763,0.164187264434941,0.366711217369638,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8873,13,548999,-0.155109875886467,0.1646496228553,0.346806014420444,YMR140W,SIP5,SGDID:S000004748,CDS,CDS,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8874,13,549287,-0.159505764920752,0.164926103633868,0.334138807731445,YMR140W,SIP5,SGDID:S000004748,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8875,13,549726,-0.164309643036988,0.16477580120017,0.319364580747341,YMR140W,SIP5,SGDID:S000004748,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8876,13,552041,-0.160344082639819,0.163804496379708,0.328312249785807,YMR142C,RPL13B,SGDID:S000004750,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L13B; not essential for viability; homologous to mammalian ribosomal protein L13 ; no bacterial homolog; RPL13B has a paralog ; RPL13A ; that arose from the whole genome duplication""",Verified ORF
8877,13,552167,-0.179375727113837,0.163752571592271,0.27408513191864,YMR142C,RPL13B,SGDID:S000004750,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L13B; not essential for viability; homologous to mammalian ribosomal protein L13 ; no bacterial homolog; RPL13B has a paralog ; RPL13A ; that arose from the whole genome duplication""",Verified ORF
8878,13,552236,-0.162148856637264,0.164432256397823,0.324752864603274,YMR143W,RPS16A,SGDID:S000004751,Close to 3'-UTR,Close to 3'-UTR,"""Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S16 and bacterial S9; RPS16A has a paralog ; RPS16B ; that arose from the whole genome duplication""",Verified ORF
