SNP,Chr,Pos,Effect,SE,PLM2_HNM1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
9178,13,858794,0.0418067351676576,0.150718701270249,0.781648761896939,YMR295C,YMR295C,SGDID:S000004910,CDS,CDS,"""Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; not an essential gene; protein abundance increases in response to DNA replication stress; YMR295C has a paralog ; YGR273C ; that arose from the whole genome duplication""",Verified ORF
9179,13,859266,0.0244910765743252,0.151324572952984,0.871520765053016,YMR296C,LCB1,SGDID:S000004911,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
9180,13,860537,-0.0333165281100735,0.15044511967231,0.824867749948147,YMR296C,LCB1,SGDID:S000004911,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
9181,13,860589,-0.0265766453534403,0.150472552121902,0.8599072148066,YMR296C,LCB1,SGDID:S000004911,CDS,CDS,"""Component of serine palmitoyltransferase; responsible along with Lcb2p for the first committed step in sphingolipid synthesis ; which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine""",Verified ORF
9182,13,864754,0.0442478092921285,0.151027757156418,0.769711119982824,YMR299C,DYN3,SGDID:S000004914,CDS,CDS,"""Dynein light intermediate chain (LIC); localizes with dynein ; null mutant is defective in nuclear migration""",Verified ORF
9185,13,867636,-0.0205771132339104,0.150617238459089,0.891410171523573,CUT313,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
9186,13,868856,0.0144707007386031,0.150676172374189,0.923544560845935,YMR301C,ATM1,SGDID:S000004916,CDS,CDS,"""Mitochondrial inner membrane ATP-binding cassette (ABC) transporter; exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol; human homolog ABCB7 can complement yeast null mutant""",Verified ORF
9187,13,869923,-0.0555448152316956,0.151561656055689,0.714224035540214,YMR301C,ATM1,SGDID:S000004916,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial inner membrane ATP-binding cassette (ABC) transporter; exports mitochondrially synthesized precursors of iron-sulfur (Fe/S) clusters to the cytosol; human homolog ABCB7 can complement yeast null mutant""",Verified ORF
9188,13,871210,-0.0385610905507905,0.151147057264044,0.798776675754269,YMR302C,YME2,SGDID:S000004917,CDS,CDS,"""Integral inner mitochondrial membrane protein; role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitochondrial DNA escape; shows some sequence similarity to exonucleases""",Verified ORF
9189,13,872093,0.0212544102288811,0.150700005048891,0.887920461010271,YMR302C,YME2,SGDID:S000004917,CDS,CDS,"""Integral inner mitochondrial membrane protein; role in maintaining mitochondrial nucleoid structure and number; mutants exhibit an increased rate of mitochondrial DNA escape; shows some sequence similarity to exonucleases""",Verified ORF
9190,13,873664,0.067616454103194,0.150692157717828,0.653919172242296,XUT_13F-375,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
9218,13,877043,-0.0555830557123397,0.150873892622992,0.712790326492222,YMR304W,UBP15,SGDID:S000004920,CDS,CDS,"""Ubiquitin-specific protease involved in protein deubiquitination; forms a complex with AAA peroxins Pex1p and Pex6p; deubiquitinates mono- and polyubiquitinated forms of Pex5p; deubiquitinates Clb5p ; counteracting APC activity ; and facilitating both Clb5p accumulation and S phase entry; physically interacts with anaphase-promoting complex/cyclosome (APC/C) activator ; Cdh1p; catalytic activity regulated by an N-terminal TRAF-like domain and and C-terminal sequences""",Verified ORF
9219,13,877100,-0.0982398053620597,0.151013026675469,0.51576754729226,YMR304W,UBP15,SGDID:S000004920,CDS,CDS,"""Ubiquitin-specific protease involved in protein deubiquitination; forms a complex with AAA peroxins Pex1p and Pex6p; deubiquitinates mono- and polyubiquitinated forms of Pex5p; deubiquitinates Clb5p ; counteracting APC activity ; and facilitating both Clb5p accumulation and S phase entry; physically interacts with anaphase-promoting complex/cyclosome (APC/C) activator ; Cdh1p; catalytic activity regulated by an N-terminal TRAF-like domain and and C-terminal sequences""",Verified ORF
9220,13,881083,-0.0651889248330559,0.151013436196421,0.666240208382089,YMR306W_NFR/NDR,,,Promoter,Promoter,,Promoter
9221,13,883627,0.0427417015002064,0.151341946361238,0.777788471855201,YMR306W,FKS3,SGDID:S000004923,CDS,CDS,"""Protein involved in spore wall assembly; has similarity to 1,3-beta-D-glucan synthase catalytic subunits Fks1p and Gsc2p; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
9222,13,886585,0.0323068159670392,0.15277271670427,0.832642729520994,YMR307W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9223,13,886590,0.0292601307894466,0.152729943671071,0.848180702270317,YMR307W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9224,13,888463,-0.0051915523074325,0.150931253600118,0.972580175640416,YMR307W,GAS1,SGDID:S000004924,CDS,CDS,"""Beta-1,3-glucanosyltransferase; required for cell wall assembly and also has a role in transcriptional silencing; localizes to cell surface via a glycosylphosphatidylinositol (GPI) anchor; also found at nuclear periphery; genetic interactions with histone H3 lysine acetyltransferases GCN5 and SAS3 indicate previously unsuspected functions for Gas1 in DNA damage response and cell cycle regulation""",Verified ORF
9226,13,888990,0.0186637422471989,0.152148534401029,0.90243988553677,YMR308C,PSE1,SGDID:S000004925,CDS,CDS,"""Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins ; including Pdr1p ; Yap1p ; Ste12p ; and Aft1p; required for stability of the Dam1p-Duo1p complex""",Verified ORF
9227,13,890848,0.0297814408467568,0.151152680104675,0.843918343575004,YMR308C,PSE1,SGDID:S000004925,CDS,CDS,"""Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins ; including Pdr1p ; Yap1p ; Ste12p ; and Aft1p; required for stability of the Dam1p-Duo1p complex""",Verified ORF
9228,13,892136,0.0704042296136912,0.150657656513803,0.64056453293158,YMR308C,PSE1,SGDID:S000004925,CDS,CDS,"""Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins ; including Pdr1p ; Yap1p ; Ste12p ; and Aft1p; required for stability of the Dam1p-Duo1p complex""",Verified ORF
9230,13,895661,0.0978001904847602,0.152730835351666,0.522364760544205,YMR309C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9231,13,896327,0.204567023140502,0.150227172551692,0.174155360795001,YMR310C,YMR310C,SGDID:S000004927,CDS,CDS,"""Putative methyltransferase; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; not an essential gene; YMR310C has a paralog ; YGR283C ; that arose from the whole genome duplication""",Uncharacterized ORF
9235,13,899812,0.159606203275565,0.1504955597127,0.289625159835635,YMR313C,TGL3,SGDID:S000004930,CDS,CDS,"""Bifunctional triacylglycerol lipase and LPE acyltransferase; major lipid particle-localized triacylglycerol (TAG) lipase; catalyzes acylation of lysophosphatidylethanolamine (LPE) ; a function which is essential for sporulation; protein level and stability of Tgl3p are markedly reduced in the absence of lipid droplets; required with Tgl4p for timely bud formation""",Verified ORF
9236,13,900561,0.147167023095305,0.150957910627588,0.330283507704552,YMR313C,TGL3,SGDID:S000004930,CDS,CDS,"""Bifunctional triacylglycerol lipase and LPE acyltransferase; major lipid particle-localized triacylglycerol (TAG) lipase; catalyzes acylation of lysophosphatidylethanolamine (LPE) ; a function which is essential for sporulation; protein level and stability of Tgl3p are markedly reduced in the absence of lipid droplets; required with Tgl4p for timely bud formation""",Verified ORF
9237,13,901212,0.118560079053278,0.15054594658835,0.431497687529439,YMR313C,TGL3,SGDID:S000004930,CDS,CDS,"""Bifunctional triacylglycerol lipase and LPE acyltransferase; major lipid particle-localized triacylglycerol (TAG) lipase; catalyzes acylation of lysophosphatidylethanolamine (LPE) ; a function which is essential for sporulation; protein level and stability of Tgl3p are markedly reduced in the absence of lipid droplets; required with Tgl4p for timely bud formation""",Verified ORF
9238,13,902431,0.136182899837424,0.150704857680753,0.366802698323944,YMR314W,PRE5,SGDID:S000004931,Close to 3'-UTR,Close to 3'-UTR,"""Alpha 6 subunit of the 20S proteasome; protein abundance increases in response to DNA replication stress""",Verified ORF
9239,13,902532,0.124049530710692,0.151214969732234,0.412568965566224,YMR315W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
9240,13,907355,0.0493564412444413,0.151240107775862,0.744356796407412,YMR316C-B,YMR316C-B,SGDID:S000004934,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; almost completely overlaps 5' end of ORF YMR317W""",Dubious ORF
9241,13,909408,0.0193807043743577,0.150899368708141,0.897878168412379,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9242,13,909590,0.038873183203392,0.15061412134025,0.796481786667905,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9243,13,909892,0.0376491478612279,0.15103282536897,0.803290795734512,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9244,13,909982,0.0278653918414101,0.150824143159621,0.853527940958223,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9245,13,909989,0.041605259305244,0.150604941248801,0.78251443686671,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9246,13,910439,0.0431946095849772,0.151245448643757,0.775357532166165,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9247,13,910745,0.0132480123966631,0.150858358762176,0.930071479725892,YMR317W,YMR317W,SGDID:S000004936,CDS,CDS,"""Putative protein of unknown function; has some similarity to sialidase from Trypanosoma; YMR317W is not an essential gene""",Uncharacterized ORF
9250,13,912820,-0.0427349582933249,0.152569147380401,0.77956314262368,YMR318C,ADH6,SGDID:S000004937,Close to 3'-UTR,Close to 3'-UTR,"""NADPH-dependent medium chain alcohol dehydrogenase; has broad substrate specificity; member of the cinnamyl family of alcohol dehydrogenases; may be involved in fusel alcohol synthesis or in aldehyde tolerance; protein abundance increases in response to DNA replication stress""",Verified ORF
9256,13,914897,0.0148708284161715,0.153668733763481,0.922962390078744,YMR319C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
9259,14,6912,-0.0849572590750594,0.18574166523914,0.647668725288773,TEL14L,TEL14L,SGDID:S000028924,Other features,Telomere,"""Telomeric region on the left arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; a short stretch of telomeric repeats ; and a long Y' element""",reverse complement
9260,14,6914,-0.0682856861901149,0.183919915668622,0.710652131282118,TEL14L,TEL14L,SGDID:S000028924,Other features,Telomere,"""Telomeric region on the left arm of Chromosome XIV; composed of an X element core sequence ; X element combinatorial repeats ; a short stretch of telomeric repeats ; and a long Y' element""",reverse complement
9267,14,19935,-0.0214503446492825,0.15198770243233,0.887846083470948,YNL329C,PEX6,SGDID:S000005273,CDS,CDS,"""AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death""",Verified ORF
9268,14,20166,0.0016643804503876,0.151129827912799,0.991219361402232,YNL329C,PEX6,SGDID:S000005273,CDS,CDS,"""AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death""",Verified ORF
9269,14,20617,-0.0388664374276431,0.150422449428534,0.796262771387398,YNL329C,PEX6,SGDID:S000005273,CDS,CDS,"""AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death""",Verified ORF
9270,14,22803,-0.0912320552630434,0.150824748675554,0.545642155124838,YNL329C,PEX6,SGDID:S000005273,Close to 3'-UTR,Close to 3'-UTR,"""AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death""",Verified ORF
9271,14,23229,-0.0192600999954748,0.150433180375476,0.89819740225606,YNL328C,MDJ2,SGDID:S000005272,CDS,CDS,"""Constituent of the mitochondrial import motor; associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain""",Verified ORF
9272,14,23552,-0.0938604192849949,0.151831945783391,0.53685122316925,YNL329C_NFR/NDR,,,Promoter,Promoter,,Promoter
