SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10357,15,267332,-0.13005466730773,0.0787065972430879,0.0993424627808542,YOL031C,SIL1,SGDID:S000005391,CDS,CDS,"""Nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; required for protein translocation into the endoplasmic reticulum (ER); homolog of Yarrowia lipolytica SLS1; GrpE-like protein""",Verified ORF
10358,15,268222,-0.120503714299443,0.0789977412579539,0.128053010643722,YOL030W,GAS5,SGDID:S000005390,CDS,CDS,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10359,15,269477,-0.0631039342065092,0.0806542768322148,0.434503845555642,YOL030W,GAS5,SGDID:S000005390,CDS,CDS,"""1,3-beta-glucanosyltransferase; has similarity to Gas1p; localizes to the cell wall""",Verified ORF
10360,15,269919,-0.0417895422889912,0.0796594370675106,0.600188803663052,YOL029C,YOL029C,SGDID:S000005389,CDS,CDS,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10361,15,270218,-0.0608603348093703,0.0799609583159697,0.447090174362582,YOL029C,YOL029C,SGDID:S000005389,CDS,CDS,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10362,15,270269,-0.0849184235741186,0.0791412402142367,0.284004800917534,YOL029C,YOL029C,SGDID:S000005389,CDS,CDS,"""Putative protein of unknown function; separated from neighboring gene ; YAP7 ; by frame shift and corresponds to C-terminal part of YAP7 orthologs in other species; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens""",Uncharacterized ORF
10363,15,270972,-0.0781264972580215,0.079148521381406,0.324275948647507,YOL028C,YAP7,SGDID:S000005388,CDS,CDS,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10364,15,271365,-0.032919135035509,0.0794267590203461,0.678789728960131,YOL028C,YAP7,SGDID:S000005388,CDS,CDS,"""Transcriptional repressor of nitric oxide oxidase; basic leucine zipper (bZIP) transcription factor; neighboring gene ; YOL029C ; created by frame-shift at position 708 ; corresponds to C-terminal part of YAP7 orthologs in other species; YAP7 has a paralog ; YAP5 ; that arose from the whole genome duplication""",Verified ORF
10365,15,271552,-0.0355806758154028,0.0794474750094888,0.654535048558517,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10366,15,271780,-0.0242062857271703,0.0798850672988932,0.762057759483052,YOL029C_NFR/NDR,,,Promoter,Promoter,,Promoter
10368,15,272768,-0.0122547268202471,0.0797336533948196,0.877937430216263,YOL027C,MDM38,SGDID:S000005387,CDS,CDS,"""Membrane-associated mitochondrial ribosome receptor; forms a complex with Mba1p to facilitate recruitment of mRNA-specific translational activators to ribosomes; ribosome-associated protein involved in the insertion of newly synthesized proteins into the mitochondrial inner membrane; role in protein export and K+/H+ exchange; localizes to the inner mitochondrial membrane; human ortholog Letm1 implicated in Wolf-Hirschhorn syndrome""",Verified ORF
10369,15,274007,-0.0170939585291706,0.0801246452307134,0.831183313181637,YOL027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10370,15,274603,-0.0510848991379137,0.079770403549183,0.522328597319179,tS(GCU)O_NFR/NDR,,,Promoter,Promoter,,Promoter
10371,15,276632,-0.0668143390093016,0.0791778578797569,0.399323976703287,YOL025W,LAG2,SGDID:S000005385,CDS,CDS,"""Protein that negatively regulates the SCF E3-ubiquitin ligase; regulates by interacting with and preventing neddyation of the cullin subunit ; Cdc53p; longevity determinant that is preferentially expressed in young cells; similar to mammalian Cand1""",Verified ORF
10374,15,277467,-0.0396803406014547,0.0800025372198096,0.620211170435516,YOL024W,YOL024W,SGDID:S000005384,CDS,CDS,"""Putative protein of unknown function; predicted to have thiol-disulfide oxidoreductase active site; YOL024W has a paralog ; IGD1 ; that arose from the whole genome duplication""",Uncharacterized ORF
10379,15,278631,-0.0583129490289819,0.0797410157953073,0.465093750698574,YOL023W,IFM1,SGDID:S000005383,CDS,CDS,"""Mitochondrial translation initiation factor 2""",Verified ORF
10380,15,281378,-0.022763723540217,0.0793399497716712,0.774346686291345,YOL022C,TSR4,SGDID:S000005382,CDS,CDS,"""Cytoplasmic assembly chaperone for ribosomal protein Rps2p; co-translationally associates with the N-terminal extension of Rps2p to facilitate expression ; solubility and ribosome assembly; released prior to the nuclear import of Rps2p; required for correct processing of 20S pre-rRNA at site D to generate mature 18S rRNA; essential gene in the S288C background but not in CEN.PK2; homologous to human PDCD2L and PDCD2""",Verified ORF
10381,15,285588,0.0459492068742184,0.079943447323793,0.565812037836685,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10382,15,285741,-0.0368907685490186,0.0796987604644845,0.643737340833405,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10383,15,285960,-0.057697886322913,0.079541686305526,0.468700010985489,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10384,15,286046,-0.0275172489267553,0.0792892471155027,0.728761359967786,YOL020W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10385,15,286242,-0.0326396714052909,0.0799304786573171,0.68326376932903,YOL020W,TAT2,SGDID:S000005380,CDS,CDS,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10386,15,286732,-0.0656251587418833,0.0795242756123956,0.409803044311952,YOL020W,TAT2,SGDID:S000005380,CDS,CDS,"""High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance""",Verified ORF
10388,15,288282,-0.060954346017893,0.0795233873876656,0.443893600716447,YOL019W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
10389,15,289191,-0.0378223539257066,0.0799008866882212,0.636244759524438,YOL019W,YOL019W,SGDID:S000005379,CDS,CDS,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10390,15,289865,-0.0286779119755348,0.0795128605867188,0.718561801923558,YOL019W,YOL019W,SGDID:S000005379,CDS,CDS,"""Protein involved in secretion and cell wall organization; localizes to plasma membrane microdomains called MCCs (membrane compartment occupied by Can1); GFP-fusion protein localizes to the cell periphery and vacuole; Sur7/PalI family transmembrane domain (TMD) containing protein; TOS7 has a paralog ; DCV1 ; that arose from the whole genome duplication""",Verified ORF
10391,15,294442,-0.0186464096440678,0.0793392258357875,0.814328457168622,YOL017W,ESC8,SGDID:S000005377,CDS,CDS,"""Protein involved in telomeric and mating-type locus silencing; interacts with Sir2p and also interacts with Gal11p ; which is a component of the RNA pol II mediator complex; ESC8 has a paralog ; IOC3 ; that arose from the whole genome duplication""",Verified ORF
10392,15,298709,-0.0318151336717482,0.0795626494142108,0.689490262265557,YOL015W,IRC10,SGDID:S000005375,CDS,CDS,"""Protein of unknown function; subunit of the leading edge protein (LEP) complex (Ssp1-Ady3-Don1-Irc10) that forms a ring-like structure at the leading edge of the prospore membrane during meiosis II; null mutant displays increased levels of spontaneous Rad52p foci""",Verified ORF
10394,15,300336,-0.0553447835455367,0.0793095897528026,0.485741544381293,YOL014W,YOL014W,SGDID:S000005374,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus""",Uncharacterized ORF
10395,15,300373,-0.0766114742170376,0.0789423870978458,0.332475138311042,YOL013W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10398,15,300972,-0.0265611694025301,0.0805331907568873,0.741734301845431,YOLCdelta8,YOLCdelta8,SGDID:S000007152,Other features,LTR,"""Ty1 LTR""",reverse complement
10399,15,302265,-0.0666985337678119,0.0798396572209092,0.404054183600934,YOL013C,HRD1,SGDID:S000005373,CDS,CDS,"""Ubiquitin-protein ligase involved in ER-associated degradation (ERAD) of misfolded proteins; upon autoubiquitination triggers retrotranslocation of misfolded proteins to cytosol for degradation; genetically linked to the unfolded protein response (UPR); regulated through association with Hrd3p; contains an H2 ring finger; likely plays a general role in targeting proteins that persistently associate with and potentially obstruct the ER-localized translocon""",Verified ORF
10400,15,305341,-0.086607188587259,0.0795570511408949,0.277065305475897,YOL011W,PLB3,SGDID:S000005371,Close to 3'-UTR,Close to 3'-UTR,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10401,15,305375,-0.0880121640232919,0.0792057744221769,0.267245555652269,YOL011W,PLB3,SGDID:S000005371,CDS,CDS,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10402,15,305436,-0.0880121640232919,0.0792057744221769,0.267245555652269,YOL011W,PLB3,SGDID:S000005371,CDS,CDS,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10403,15,305531,-0.0832048100033652,0.0793358154557997,0.295002731300883,YOL011W,PLB3,SGDID:S000005371,CDS,CDS,"""Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog ; PLB1 ; that arose from the whole genome duplication""",Verified ORF
10404,15,309504,-0.0989529463450815,0.0800064863265618,0.216979252908275,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10405,15,309869,-0.099894959192512,0.079167092783511,0.207845136490565,ARS1512,ARS1512,SGDID:S000130135,Other features,Replication,"""Replication origin; identified in multiple array studies ; confirmed by plasmid-based recombinational ARS assay""",ARS
10406,15,309954,-0.101697609188635,0.0794987936957344,0.201654678267231,YOL009C,MDM12,SGDID:S000005369,CDS,CDS,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10407,15,310221,-0.105167080240967,0.0788118792261382,0.182930809105663,YOL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10408,15,310574,-0.0361762734487376,0.0794359880445019,0.649091303628624,YOL008W,COQ10,SGDID:S000005368,CDS,CDS,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10410,15,311056,-0.127798751350039,0.0790785552988613,0.106966290322047,YOL009C,MDM12,SGDID:S000005369,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial outer membrane protein ; ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase""",Verified ORF
10411,15,311337,-0.150957138625115,0.0793554719510715,0.057946862478788,YOL008W,COQ10,SGDID:S000005368,Close to 3'-UTR,Close to 3'-UTR,"""Coenzyme Q (ubiquinone) binding protein; functions in the delivery of Q<sub>6</sub> to its proper location for electron transport during respiration; START domain protein with homologs in bacteria and eukaryotes; respiratory growth defect of the null mutant is functionally complemented by human COQ10A""",Verified ORF
10412,15,312146,-0.0913356993410337,0.0790164486702783,0.248500760998285,YOL007C,CSI2,SGDID:S000005367,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10413,15,312151,-0.0615954253533865,0.0795067712789063,0.439024187777543,YOL007C,CSI2,SGDID:S000005367,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10414,15,312245,-0.0659707936847977,0.0791041760761421,0.404859844230734,YOL007C,CSI2,SGDID:S000005367,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",Verified ORF
10415,15,312534,-0.063888221614063,0.0794547789927712,0.421890312244139,YOL007C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10418,15,316405,-0.0860441387214094,0.0793626296362693,0.279020667016922,YOL005C,RPB11,SGDID:S000005365,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase II subunit B12.5; part of central core; similar to Rpc19p and bacterial alpha subunit""",Verified ORF
10419,15,316670,-0.0987848483366617,0.080111159905525,0.218360008117825,YOL004W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10420,15,316958,-0.0906309885311448,0.0795500887941065,0.255352802934465,YOL004W,SIN3,SGDID:S000005364,CDS,CDS,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
10421,15,317329,-0.0693692764565961,0.0795057548952524,0.383525283664989,YOL004W,SIN3,SGDID:S000005364,CDS,CDS,"""Component of both the Rpd3S and Rpd3L histone deacetylase complexes; involved in transcriptional repression and activation of diverse processes ; including mating-type switching and meiosis; involved in the maintenance of chromosomal integrity""",Verified ORF
