SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10835,15,776532,0.0098701794248001,0.0546050068773605,0.856662877850907,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10836,15,777196,-0.003789937495397,0.0546028395782163,0.944703235430681,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10837,15,777500,-0.0299270046421065,0.0543569824310711,0.582280742910219,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10838,15,777559,-0.0304179507941663,0.0543510867177651,0.576068543948254,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10839,15,778023,0.0545818589200569,0.0543694681638091,0.31611136801598,YOR233W,KIN4,SGDID:S000005759,CDS,CDS,"""Serine/threonine protein kinase; inhibits the mitotic exit network (MEN) when the spindle position checkpoint is activated; localized asymmetrically to mother cell cortex ; spindle pole body and bud neck; KIN4 has a paralog ; FRK1 ; that arose from the whole genome duplication""",Verified ORF
10841,15,779669,0.0551382410758371,0.054290813447518,0.310511182547121,YOR234C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10842,15,779900,0.0882666783314677,0.0543825273133579,0.105466984634191,YOR235W,IRC13,SGDID:S000005761,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays increased levels of spontaneous Rad52 foci""",Uncharacterized ORF
10843,15,780008,0.0892517086061501,0.0544144087650543,0.101849768351561,YOR235W,IRC13,SGDID:S000005761,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; null mutant displays increased levels of spontaneous Rad52 foci""",Uncharacterized ORF
10844,15,781811,0.0747922341978735,0.054809614885276,0.173253574244875,YOR237W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10845,15,785050,0.0704378280807176,0.0545411825076603,0.197388748941737,YOR239W,ABP140,SGDID:S000005765,CDS,CDS,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10848,15,785674,0.0788512731073233,0.054585271466513,0.149470729826525,YOR239W,ABP140,SGDID:S000005765,CDS,CDS,"""AdoMet-dependent tRNA methyltransferase and actin binding protein; C-terminal domain is responsible for 3-methylcytidine modification of residue 32 of the tRNA anticodon loop of tRNA-Thr and tRNA-Ser and contains an S-adenosylmethionine (AdoMet) binding motif; N-terminal actin binding sequence interacts with actin filaments and localizes to actin patches and cables; N- and C-terminal domains are encoded in separate ORFs that are translated into one protein via a +1 frameshift""",Verified ORF
10849,15,789434,0.0634104536970422,0.0545135349486479,0.245531752053396,YOR242C,SSP2,SGDID:S000005768,CDS,CDS,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10850,15,789595,0.0552207844196109,0.0545630423912681,0.312205078761671,YOR242C,SSP2,SGDID:S000005768,CDS,CDS,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10851,15,789672,0.0706566134312849,0.0551849650695074,0.201259285748391,YOR242C,SSP2,SGDID:S000005768,CDS,CDS,"""Sporulation specific protein that localizes to the spore wall; required for sporulation at a point after meiosis II and during spore wall formation; expression controlled by a tightly regulated middle-meiotic promoter that is activated by Ndt80p; translation of SSP2 mRNA is delayed ; such that the mRNA is present as nuclear divisions are taking place but is not engaged by ribosomes until relatively late in meiotic development""",Verified ORF
10853,15,791260,0.0664967971955799,0.0545730235856877,0.223850744889364,YOR243C,PUS7,SGDID:S000005769,CDS,CDS,"""Pseudouridine synthase; catalyzes pseudouridylation at positions 35 and 56 in U2 snRNA ; position 50 in 5S rRNA ; position 13 in cytoplasmic tRNAs ; and position 35 in pre-tRNA(Tyr); also pseudouridylates some mRNAs; relocates from nucleus to cytoplasm during heat shock and differentially modifies some mRNAs during heat shock; conserved in archaea ; vertebrates ; and some bacteria""",Verified ORF
10854,15,796798,0.084805797879564,0.0544206647407922,0.120049164926641,YOR246C,ENV9,SGDID:S000005772,Close to 3'-UTR,Close to 3'-UTR,"""Conserved oxidoreductase involved in lipid droplet morphology; mutant shows defects in CPY processing and vacuolar morphology; required for replication of Brome mosaic virus in S. cerevisiae ; a model system for studying replication of positive-strand RNA viruses in their natural hosts; homologus to human RDH12 linked to Leber Congenital Amaurosis""",Verified ORF
10855,15,797115,0.069110979612254,0.0556499358441946,0.21510241849759,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10856,15,797158,0.0464477333342381,0.054468663277354,0.394380432153569,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10857,15,797268,0.0892248228062539,0.0542103043344846,0.100674052851939,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10858,15,797335,0.0953516925419493,0.0544686888790194,0.0808873150136818,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10859,15,798213,0.0849104375816781,0.0548302666225359,0.122372681868084,YOR247W,SRL1,SGDID:S000005773,CDS,CDS,"""Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog ; SVS1 ; that arose from the whole genome duplication""",Verified ORF
10860,15,798788,0.104109312312219,0.0543360969552988,0.0561693615970545,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10861,15,798886,0.0971677300572877,0.0542008488738294,0.0738714704816169,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10862,15,800526,0.0917055292058174,0.0542346863633512,0.0917382287856613,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10863,15,802678,0.0930434538242745,0.0541543572014744,0.0866523886353317,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10864,15,803281,0.0800642966796064,0.0544366725073301,0.142241791079293,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10865,15,806960,0.0716506468913699,0.0544976202787326,0.189448059026924,YOR254C,SEC63,SGDID:S000005780,CDS,CDS,"""Essential subunit of Sec63 complex; with Sec61 complex ; Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p ; Sec66p ; and Sec72p""",Verified ORF
10866,15,807285,0.0685612854645929,0.0544854702292025,0.209100201433512,YOR255W,OSW1,SGDID:S000005781,CDS,CDS,"""Protein involved in sporulation; required for the construction of the outer spore wall layers; required for proper localization of Spo14p""",Verified ORF
10867,15,808281,0.0614880828780669,0.0546995847297674,0.261732267187842,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10868,15,808893,0.0565759369125386,0.0548502592320806,0.303030571578203,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10869,15,810364,0.0564759021938018,0.0548602481536752,0.30397293372416,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10870,15,810448,0.0663273207788233,0.0545167071390927,0.224553253039289,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10871,15,811848,0.0356141616038972,0.0545159019335033,0.514000898027612,YOR258W,HNT3,SGDID:S000005784,CDS,CDS,"""DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin ; a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10872,15,815715,0.0409993665736426,0.0544965598298695,0.4523543289284,YOR260W,GCD1,SGDID:S000005786,CDS,CDS,"""Gamma subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
10873,15,816215,0.0431125722749838,0.0545653585022852,0.429994644967102,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10874,15,816620,0.0379287663297018,0.0546503978712164,0.488122720542664,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10875,15,816745,0.0462866329969784,0.0544118590608996,0.395528344186151,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10876,15,818536,0.0554643112355344,0.0544533823670217,0.309107085263178,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10877,15,819084,0.0453138884897654,0.0550311269304964,0.410823504740692,YOR263C,YOR263C,SGDID:S000005789,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
