SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
10853,15,791260,0.0476315640628202,0.121332236534531,0.694873014736338,YOR243C,PUS7,SGDID:S000005769,CDS,CDS,"""Pseudouridine synthase; catalyzes pseudouridylation at positions 35 and 56 in U2 snRNA ; position 50 in 5S rRNA ; position 13 in cytoplasmic tRNAs ; and position 35 in pre-tRNA(Tyr); also pseudouridylates some mRNAs; relocates from nucleus to cytoplasm during heat shock and differentially modifies some mRNAs during heat shock; conserved in archaea ; vertebrates ; and some bacteria""",Verified ORF
10854,15,796798,0.0737089554440084,0.121117365065121,0.543197824509795,YOR246C,ENV9,SGDID:S000005772,Close to 3'-UTR,Close to 3'-UTR,"""Conserved oxidoreductase involved in lipid droplet morphology; mutant shows defects in CPY processing and vacuolar morphology; required for replication of Brome mosaic virus in S. cerevisiae ; a model system for studying replication of positive-strand RNA viruses in their natural hosts; homologus to human RDH12 linked to Leber Congenital Amaurosis""",Verified ORF
10855,15,797115,0.0387855094245546,0.123746371251822,0.754141047319413,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10856,15,797158,0.0324061673813455,0.120984853674848,0.788968841616417,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10857,15,797268,-0.0226935917130864,0.120754061933073,0.851037684320826,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10858,15,797335,-0.0421016825659679,0.121375624819017,0.728894934825115,YOR247W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10859,15,798213,-0.0361105149313649,0.122072641154686,0.767547825314279,YOR247W,SRL1,SGDID:S000005773,CDS,CDS,"""Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog ; SVS1 ; that arose from the whole genome duplication""",Verified ORF
10860,15,798788,-0.0248091247852055,0.121196718882652,0.837923488276927,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10861,15,798886,-0.0290963281493112,0.120814774486992,0.809823445915714,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10862,15,800526,-0.0464541605159105,0.12081461628903,0.700833661507866,YOR249C,APC5,SGDID:S000005775,CDS,CDS,"""Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors ; including mitotic cyclins ; during the metaphase/anaphase transition; component of the platform domain of the APC/C ; based on structural analysis; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10863,15,802678,-0.0446837301773463,0.12065322266431,0.7113450183776,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10864,15,803281,-0.0587027417883218,0.121131006625813,0.628245122273296,YOR251C,TUM1,SGDID:S000005777,CDS,CDS,"""Rhodanese domain sulfur transferase; accepts persulfite from Nfs1p and transfers it to Uba4p in the pathway for 2-thiolation of the wobble uridine base of tRNAs; also stimulates sulfur transfer by Nfs1p; involved in metabolism of sterol esters; may be mitochondrially localized""",Verified ORF
10865,15,806960,-0.0123319455278667,0.121230936300089,0.919034490704467,YOR254C,SEC63,SGDID:S000005780,CDS,CDS,"""Essential subunit of Sec63 complex; with Sec61 complex ; Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec62p ; Sec66p ; and Sec72p""",Verified ORF
10866,15,807285,-0.0135293098112698,0.12117874628343,0.911166326281103,YOR255W,OSW1,SGDID:S000005781,CDS,CDS,"""Protein involved in sporulation; required for the construction of the outer spore wall layers; required for proper localization of Spo14p""",Verified ORF
10867,15,808281,0.0089688090931343,0.121601284513224,0.941246413830232,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10868,15,808893,-0.0530203918023058,0.121870143578403,0.663787314130298,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10869,15,810364,0.0176433740718771,0.121920681775376,0.885020925590206,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10870,15,810448,0.0570506802319428,0.121194679703475,0.638120121996546,YOR256C,TRE2,SGDID:S000005782,CDS,CDS,"""Transferrin receptor-like protein; functions with Tre1p to regulate ubiquitination and vacuolar degradation of the metal transporter Smf1p; inviability of null mutant in systematic studies is due to proximity to CDC31; TRE2 has a paralog ; TRE1 ; that arose from the whole genome duplication""",Verified ORF
10871,15,811848,0.0471750971229581,0.121024608127765,0.696921322295899,YOR258W,HNT3,SGDID:S000005784,CDS,CDS,"""DNA 5' AMP hydrolase involved in DNA repair; member of the histidine triad (HIT) superfamily of nucleotide-binding proteins; homolog of Aprataxin ; a Hint related protein that is mutated in individuals with ataxia with oculomotor apraxia; relative distribution to nuclear foci decreases upon DNA replication stress""",Verified ORF
10872,15,815715,0.0423276438205003,0.121010565780169,0.726708877510979,YOR260W,GCD1,SGDID:S000005786,CDS,CDS,"""Gamma subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
10873,15,816215,0.0338480173963301,0.121180925422867,0.780164348730971,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10874,15,816620,0.0004097131245287,0.121358717222071,0.997308213817642,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10875,15,816745,0.0035304063226065,0.120870213782227,0.976715014729771,YOR261C,RPN8,SGDID:S000005787,CDS,CDS,"""Essential non-ATPase regulatory subunit of the 26S proteasome; has similarity to the human p40 proteasomal subunit and to another S. cerevisiae regulatory subunit ; Rpn11p""",Verified ORF
10876,15,818536,0.0034651856731517,0.121016107646363,0.977172607519465,YOR264W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
10877,15,819084,-0.0362979967264003,0.122222849030061,0.766654858684529,YOR263C,YOR263C,SGDID:S000005789,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF DES3/YOR264W""",Dubious ORF
10878,15,822096,-0.0738166203470868,0.123359139285657,0.549964863853226,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10879,15,822156,-0.0498018946434859,0.121760858884516,0.682777433393258,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10880,15,822171,-0.0209711727135737,0.121979805046986,0.863596332889392,YOR266W,PNT1,SGDID:S000005792,CDS,CDS,"""Mitochondrial integral inner membrane protein; involved in membrane insertion of C-terminus of Cox2p ; interacts genetically and physically with Cox18p; deletion mutant sensitive to the anti-Pneumocystis carinii drug pentamidine""",Verified ORF
10883,15,822605,-0.0079900048464561,0.12244167548397,0.948007433349302,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10884,15,822681,-0.0093309874791815,0.121395292510404,0.938774891625174,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10886,15,823485,-0.0283102457241188,0.121136041707025,0.815348535206281,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10887,15,823924,-0.0115161180159615,0.122204105157936,0.924974556867906,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10888,15,824287,-0.0114620697434992,0.122399359263543,0.925444408074043,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10889,15,824858,-0.026508127979618,0.121367863311228,0.827234776527623,YOR267C,HRK1,SGDID:S000005793,CDS,CDS,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10891,15,825246,-0.0045788027773787,0.121053274665084,0.969848838849589,YOR267C,HRK1,SGDID:S000005793,Close to 3'-UTR,Close to 3'-UTR,"""Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress""",Verified ORF
10892,15,826538,-0.0230485379644138,0.121794241624876,0.850012219137997,YOR269W,PAC1,SGDID:S000005795,CDS,CDS,"""Regulator of dynein ; involved in intracellular transport; part of the dynein/dynactin pathway; targets dynein to microtubule tips ; which is necessary for sliding of microtubules along bud cortex; serves at interface between dynein's ATPase site and its microtubule binding stalk ; causing individual dynein motors to remain attached to microtubules for long periods; synthetic lethal with bni1; homolog of human LIS1 ; mutations in which cause the severe brain disorder lissencephaly""",Verified ORF
10893,15,829621,-0.0671263248626807,0.122132743725842,0.582929118335104,YOR270C,VPH1,SGDID:S000005796,CDS,CDS,"""Subunit a of the vacuolar-ATPase V0 domain; encodes one of two isoforms ; located in vacuolar V-ATPase complexes while STV1 encodes the second isoform and is located in Golgi and endosomal V-ATPase complexes; interaction with PI(3,5)P2 increases V-ATPase activity and contributes to hyperosmotic stress tolerance; relative distribution to the vacuolar membrane decreases upon DNA replication stress; human homolog ATP6V0A4 implicated in renal tubular acidosis ; can complement yeast null mutant""",Verified ORF
10894,15,830933,-0.0214350659023244,0.121232147240018,0.859758968823652,YOR270C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
10896,15,833802,-0.0185617510485172,0.122637793526844,0.879782736228942,YOR272W,YTM1,SGDID:S000005798,CDS,CDS,"""Ribosomal assembly factor and 66S pre-ribosomal particle constituent; subunit of the Nop7-subcomplex (PeBoW complex) ; required for an early nucleolar step in pre-60S ribosomal particle maturation; interaction of its ubiquitin-like (UBL) domain with the MIDAS domain in the Rea1p tail triggers release of the subcomplex and possibly other biogenesis factors via cycles of ATP hydrolysis; involved in the processing of 27S pre-rRNA; contains an N-terminal UBL domain and seven C-terminal WD repeats""",Verified ORF
