SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8719,13,393588,-0.0049887208414916,0.0589459339045443,0.932601819150691,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8721,13,394755,-0.0387105422906517,0.0603169822534378,0.521429225438449,YMR061W,RNA14,SGDID:S000004665,CDS,CDS,"""Component of the cleavage and polyadenylation factor I (CF I); CF 1 ; composed of the CF 1A complex (Rna14p ; Rna15p ; Clp1p ; Pcf11p) and Hrp1 ; is involved in cleavage and polyadenylation of mRNA 3' ends; bridges interaction between Rna15p and Hrp1p in the CF I complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay; required for gene looping and maintenance of genome stability; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8723,13,396386,-0.0582860942099763,0.0589772268805148,0.323691784113246,YMR062C,ARG7,SGDID:S000004666,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial ornithine acetyltransferase; catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity ; regenerates acetylglutamate while forming ornithine""",Verified ORF
8724,13,396438,-0.0447657058871345,0.0592472310960107,0.450408124244914,YMR062C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8725,13,397928,-0.11339780826954,0.0586498558778605,0.0539774579532006,YMR064W,AEP1,SGDID:S000004668,CDS,CDS,"""Protein required for expression of the mitochondrial OLI1 gene; mitochondrial OLI1 gene encodes subunit 9 of F1-F0 ATP synthase""",Verified ORF
8729,13,399724,-0.135863085123536,0.0590616251359751,0.0220103442142827,YMR065W,KAR5,SGDID:S000004669,CDS,CDS,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8730,13,401237,-0.138544607389679,0.059324322412915,0.0200834416936974,YMR065W,KAR5,SGDID:S000004669,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for nuclear membrane fusion during karyogamy; localizes to the membrane with a soluble portion in the endoplasmic reticulum lumen ; may form a complex with Jem1p and Kar2p; similar to zebrafish Brambleberry protein; expression of the gene is regulated by pheromone""",Verified ORF
8731,13,404548,-0.145102218078484,0.0590390402413165,0.0144617156013085,YMR067C,UBX4,SGDID:S000004671,CDS,CDS,"""UBX domain-containing protein that interacts with Cdc48p; involved in degradation of polyubiquitinated proteins via the ERAD (ER-associated degradation) pathway; modulates the role of the Cdc48p-Nplp-Ufd1p AAA ATPase complex in delivery of misfolded proteins to the proteasome; protein abundance increases in response to DNA replication stress; human ortholog ASPSCR1 partially complements the yeast null mutant""",Verified ORF
8732,13,406726,-0.111663597823771,0.0587250485988126,0.0580551993110342,YMR068W,AVO2,SGDID:S000004672,CDS,CDS,"""Component of a complex containing the Tor2p kinase and other proteins; complex may have a role in regulation of cell growth""",Verified ORF
8733,13,407923,-0.08542818596334,0.0588200746325145,0.147288546160699,YMR069W,NAT4,SGDID:S000004673,CDS,CDS,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8734,13,408241,-0.0763703054324947,0.0588193088063378,0.195001522411632,YMR069W,NAT4,SGDID:S000004673,CDS,CDS,"""N alpha-acetyl-transferase; involved in acetylation of the N-terminal residues of histones H4 and H2A""",Verified ORF
8735,13,409642,-0.0846837810460468,0.0592410045327178,0.153750941397226,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8736,13,409778,-0.105870598307873,0.0590382108292735,0.0737879825873184,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8737,13,409846,-0.101677141835802,0.0588498907478151,0.0849099631996108,YMR070W,MOT3,SGDID:S000004674,CDS,CDS,"""Transcriptional repressor ; activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p ; repression of several DAN/TIR genes during aerobic growth ; ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions""",Verified ORF
8739,13,412406,-0.0646908666899739,0.0592321851433908,0.27550876508972,YMR073C,IRC21,SGDID:S000004677,CDS,CDS,"""Protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study""",Verified ORF
8740,13,412815,-0.0764694790822877,0.0589974803114019,0.195771190699462,YMR073C,IRC21,SGDID:S000004677,CDS,CDS,"""Protein of unknown function; may be involved in resistance to carboplatin and cisplatin; null mutant displays increase in spontaneous Rad52p foci; contains a lipid-binding domain and binds cardiolipin in a large-scale study""",Verified ORF
8741,13,413034,-0.0945740808751292,0.0596978328618352,0.114040694639074,YMR075W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8742,13,413778,-0.0570074845036364,0.0599197347870799,0.34205359196952,YMR074C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8743,13,413897,-0.0507718069182947,0.0588677608277164,0.389013271151835,YMR074C,SDD2,SGDID:S000004678,Close to 3'-UTR,Close to 3'-UTR,"""Protein with homology to human PDCD5; PDCD5 is involved in programmed cell death; N-terminal region forms a conserved triple-helix bundle structure; overproduction suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P; overexpression promotes H2O2-induced apoptosis; YMR074C is not an essential gene; protein abundance increases in response to DNA replication stress""",Verified ORF
8744,13,414299,-0.0601982066640478,0.0588425862527717,0.306990409660021,YMR075W,RCO1,SGDID:S000004680,CDS,CDS,"""Essential component of the Rpd3S histone deacetylase complex; interacts with Eaf3p""",Verified ORF
8745,13,418355,-0.0512922736499912,0.059403066536571,0.388469949477878,YMR076C,PDS5,SGDID:S000004681,CDS,CDS,"""Cohesion maintenance factor; involved in sister chromatid condensation and cohesion; colocalizes with cohesin on chromosomes; performs its cohesin maintenance function in pre-anaphase cells by protecting the integrity of the cohesion complex; also required during meiosis; relocalizes to the cytosol in response to hypoxia""",Verified ORF
8749,13,426996,-0.0167703904321022,0.0591951136222242,0.77710757999285,YMR080C,NAM7,SGDID:S000004685,CDS,CDS,"""ATP-dependent RNA helicase of the SFI superfamily; involved in nonsense mediated mRNA decay; required for efficient translation termination at nonsense codons and targeting of NMD substrates to P-bodies; binds to the small ribosomal subunit via an interaction with Rps26; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
8750,13,430167,-0.0022012040006401,0.0593920638461568,0.97045631483079,SUT302,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8751,13,430829,0.0115426851087393,0.059021827863943,0.845062100084699,SUT302,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
8752,13,431873,-0.0329332529957864,0.0591404758254912,0.577972637602924,YMR082C,YMR082C,SGDID:S000004687,CDS,CDS,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8753,13,432599,-0.0259061753513409,0.0591470763774612,0.661657164159986,YMR082C,YMR082C,SGDID:S000004687,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8754,13,432778,-0.0195144990252539,0.0592831753991317,0.742219146094298,YMR082C,YMR082C,SGDID:S000004687,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YMR082C is not an essential gene""",Uncharacterized ORF
8755,13,433201,-0.0422612965285521,0.0589882417162588,0.474195912255182,ACS_13_433014_+_NFR/NDR,,,Promoter,Promoter,,Promoter
8756,13,433403,-0.0359003147831869,0.0588708178788072,0.542376617607543,M:432126-434787,,,Intergenic region,Intergenic region,between YMR082C and YMR083W,Intergenic region
8757,13,433701,-0.0381650552102208,0.0592474984496594,0.519887971634849,M:432126-434787,,,Intergenic region,Intergenic region,between YMR082C and YMR083W,Intergenic region
8758,13,437477,-0.046251655644451,0.0588131384392467,0.432150792901413,YMR084W,YMR084W,SGDID:S000004689,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains ; and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1""",Uncharacterized ORF
8759,13,438478,-0.0613934580363486,0.0588657025109504,0.297689309247279,YMR085W,YMR085W,SGDID:S000004690,CDS,CDS,"""Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains ; and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1""",Uncharacterized ORF
8760,13,439427,-0.0286306438270368,0.058998327704455,0.627779549487179,YMR086W,SEG1,SGDID:S000004692,CDS,CDS,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8761,13,441834,-0.0051266780125885,0.0591983800304662,0.931037247218093,YMR086W,SEG1,SGDID:S000004692,CDS,CDS,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8762,13,441920,-0.0223633552089353,0.0591017213445796,0.705370172901126,YMR086W,SEG1,SGDID:S000004692,CDS,CDS,"""Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation ; controls eisosome length and shape; diffusely distributed ; forms heterogeneous patches at plasma membrane in small buds ; also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p ; important for generating eisosomes; SEG1 has a paralog ; SEG2 ; that arose from the whole genome duplication""",Verified ORF
8765,13,442381,-0.0136187564842312,0.0595631046391566,0.819277891591384,YMR087W_NFR/NDR,,,Promoter,Promoter,,Promoter
8766,13,442626,-0.0178782471529177,0.0593888496173277,0.763563440737924,YMR087W,PDL32,SGDID:S000004693,CDS,CDS,"""Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain""",Verified ORF
8768,13,443520,-0.0122162562779626,0.0593514510748216,0.837043054097512,YMR088C,VBA1,SGDID:S000004694,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8769,13,444319,-0.0182954264321826,0.0593241839241546,0.757961839184829,YMR088C,VBA1,SGDID:S000004694,CDS,CDS,"""Permease of basic amino acids in the vacuolar membrane""",Verified ORF
8770,13,445628,-0.0210920335338734,0.0589139336537024,0.720546558844573,YMR089C,YTA12,SGDID:S000004695,CDS,CDS,"""Mitochondrial inner membrane m-AAA protease component; mediates degradation of misfolded or unassembled proteins; also required for correct assembly of mitochondrial enzyme complexes; overexpression of human AFG3L2 complements respiratory defect of yeast afg3 yta12 double null mutation ; but overexpression of disease-associated AFG3L2 variants does not; expression of both human SPG7 (paraplegin) and AFG3L2 complements yeast yta12 afg3 double mutation""",Verified ORF
8771,13,453818,-0.0470869006454917,0.0589058364006935,0.424619911226817,YMR093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8772,13,458388,-0.0266459148762569,0.0589579412387404,0.65158412302007,YMR095C,SNO1,SGDID:S000004701,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unconfirmed function; involved in pyridoxine metabolism; expression is induced during stationary phase; forms a putative glutamine amidotransferase complex with Snz1p ; with Sno1p serving as the glutaminase""",Verified ORF
8773,13,458460,-0.0320004750233358,0.0590656548017908,0.588313211591448,YMR096W,SNZ1,SGDID:S000004702,CDS,CDS,"""Subunit of a two-component pyridoxal-5'-phosphate synthase; involved in pyridoxine (vitamin B6) biosynthesis from glyceraldehyde-3-phosphate ; ribose-5-phosphate and ammonia liberated from glutamine by glutaminase; forms a complex with Sno1p that functions as an active glutaminase; member of a stationary phase-induced gene family where transcriptional induction occurs during the postdiauxic phase; co-regulated with SNO1; paralog of SNZ2 and SNZ3""",Verified ORF
