SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
11570,16,429289,0.0540097043003811,0.0954370222177461,0.571807835976607,YPL064C,CWC27,SGDID:S000005985,CDS,CDS,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11571,16,429882,0.0950983873925787,0.096611189815614,0.325621893745991,YPL064C,CWC27,SGDID:S000005985,Close to 3'-UTR,Close to 3'-UTR,"""Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress""",Verified ORF
11572,16,432058,0.0885297408493497,0.0953835520679045,0.353966691305943,YPL062W,YPL062W,SGDID:S000005983,CDS,CDS,"""Putative protein of unknown function; conserved across S. cerevisiae strains; deletion decreases transcription of downstream gene ALD6; YPL062W is not an essential gene; null mutant shows decrease in terpenoid production; homozygous diploid mutant shows a decrease in glycogen accumulation""",Uncharacterized ORF
11573,16,432771,0.0433147442211657,0.0956994391091046,0.651105968294152,YPL061W,ALD6,SGDID:S000005982,CDS,CDS,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11574,16,434375,0.0834708421689966,0.0963880845802583,0.387085399301523,YPL061W,ALD6,SGDID:S000005982,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11575,16,434477,0.0805392664353478,0.0961189448598552,0.402646812752248,YPL061W,ALD6,SGDID:S000005982,Close to 3'-UTR,Close to 3'-UTR,"""Cytosolic aldehyde dehydrogenase; activated by Mg2+ and utilizes NADP+ as the preferred coenzyme; required for conversion of acetaldehyde to acetate; constitutively expressed; locates to the mitochondrial outer surface upon oxidative stress""",Verified ORF
11577,16,444059,0.0621084117977818,0.095521803940232,0.515985053116773,YPL059W,GRX5,SGDID:S000005980,Close to 3'-UTR,Close to 3'-UTR,"""Glutathione-dependent oxidoreductase; mitochondrial matrix protein involved at an early step in the biogenesis of iron-sulfur centers along with Bol1p; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p""",Verified ORF
11578,16,444574,0.0626988574852401,0.0964731062481129,0.516172919876556,YPL059W,GRX5,SGDID:S000005980,Close to 3'-UTR,Close to 3'-UTR,"""Glutathione-dependent oxidoreductase; mitochondrial matrix protein involved at an early step in the biogenesis of iron-sulfur centers along with Bol1p; hydroperoxide and superoxide-radical responsive; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p""",Verified ORF
11579,16,447582,0.0768425940312497,0.0956458635534223,0.422279943174475,YPL058C,PDR12,SGDID:S000005979,CDS,CDS,"""Plasma membrane ATP-binding cassette (ABC) transporter; weak-acid-inducible multidrug transporter required for weak organic acid resistance; induced by sorbate and benzoate and regulated by War1p; mutants exhibit sorbate hypersensitivity""",Verified ORF
11581,16,452142,0.0480396649019676,0.0973876769756815,0.622119519909019,YPL057C,SUR1,SGDID:S000005978,CDS,CDS,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog ; CSH1 ; that arose from the whole genome duplication""",Verified ORF
11582,16,452342,0.0593441613861123,0.0955562355140419,0.534974673938785,YPL057C,SUR1,SGDID:S000005978,CDS,CDS,"""Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog ; CSH1 ; that arose from the whole genome duplication""",Verified ORF
11583,16,453075,0.0519647015299764,0.0963879285263591,0.590143609727014,XUT_16F-182_NFR/NDR,,,Promoter,Promoter,,Promoter
11584,16,454180,0.0966578157036757,0.0965379325605864,0.317395744284025,XUT_16F-182,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
11586,16,458134,0.033613584020598,0.0957029041033315,0.725626492554187,YPL053C,KTR6,SGDID:S000005974,CDS,CDS,"""Probable mannosylphosphate transferase; involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family; KTR6 has a paralog ; KRE2 ; that arose from the whole genome duplication""",Verified ORF
11588,16,463609,0.149943293001763,0.0950979223346511,0.11575447609184,YPL049C,DIG1,SGDID:S000005970,CDS,CDS,"""MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog ; DIG2 ; that arose from the whole genome duplication""",Verified ORF
11589,16,463745,0.147095038733825,0.0949706733789049,0.122314549629949,YPL049C,DIG1,SGDID:S000005970,CDS,CDS,"""MAP kinase-responsive inhibitor of the Ste12p transcription factor; involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p; DIG1 has a paralog ; DIG2 ; that arose from the whole genome duplication""",Verified ORF
11590,16,464655,0.0175107059176143,0.0962916567495288,0.855804267476022,YPL048W,CAM1,SGDID:S000005969,CDS,CDS,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11591,16,465114,0.0891348281778968,0.0958510542056697,0.353042506058336,YPL048W,CAM1,SGDID:S000005969,CDS,CDS,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11592,16,466376,0.120752801505196,0.0956185035185629,0.207472973886798,YPL048W,CAM1,SGDID:S000005969,Close to 3'-UTR,Close to 3'-UTR,"""One of two isoforms of the gamma subunit of eEF1B; stimulates the release of GDP from eEF1A (Tef1p/Tef2p) post association with the ribosomal complex with eEF1Balpha subunit; nuclear protein required for transcription of MXR1; binds the MXR1 promoter in the presence of other nuclear factors; binds calcium and phospholipids""",Verified ORF
11593,16,468617,0.171719955171576,0.095153119161415,0.0719784880203073,YPL045W,VPS16,SGDID:S000005966,CDS,CDS,"""Subunit of the HOPS and the CORVET complexes; part of the Class C Vps complex essential for membrane docking and fusion at Golgi-to-endosome and endosome-to-vacuole protein transport stages""",Verified ORF
11594,16,469813,0.140062940356253,0.0974010899739651,0.1513194626007,YPL043W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11595,16,470812,0.167843198142272,0.0956054319660652,0.080027085582106,YPL043W,NOP4,SGDID:S000005964,CDS,CDS,"""Nucleolar protein; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs); human ortholog RBM28 implicated in ANE syndrome""",Verified ORF
11596,16,471343,0.134169003565202,0.095628896227126,0.161490594793845,YPL043W,NOP4,SGDID:S000005964,CDS,CDS,"""Nucleolar protein; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs); human ortholog RBM28 implicated in ANE syndrome""",Verified ORF
11597,16,473892,0.184522321579006,0.0949330552376695,0.0527248120872185,YPL042C,SSN3,SGDID:S000005963,CDS,CDS,"""Component of the RNA polymerase II mediator complex; cyclin-dependent protein kinase involved in phosphorylation of the mediator component Pgd1p and suppression of transcription activation by RNA polymerase II; involved in glucose repression""",Verified ORF
11598,16,475831,0.153068631586741,0.0951154886453069,0.108446315829892,YPL041C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
11599,16,476232,0.151242170028178,0.0949972734915327,0.112264353681403,YPL040C,ISM1,SGDID:S000005961,CDS,CDS,"""Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases ; can partially complement yeast null mutant""",Verified ORF
11600,16,476735,0.15984481886641,0.0957265371581004,0.0958440675818332,YPL040C,ISM1,SGDID:S000005961,CDS,CDS,"""Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases ; can partially complement yeast null mutant""",Verified ORF
11601,16,477416,0.154794225708769,0.0953537476041583,0.105403383998282,YPL040C,ISM1,SGDID:S000005961,CDS,CDS,"""Mitochondrial isoleucyl-tRNA synthetase; null mutant is deficient in respiratory growth; human homolog IARS2 implicated in mitochondrial diseases ; can partially complement yeast null mutant""",Verified ORF
11602,16,481940,0.0920588969766749,0.0960249751302006,0.338367346748486,YPL036W_NFR/NDR,,,Promoter,Promoter,,Promoter
11604,16,486479,0.0182376635615824,0.0954227637605585,0.848537640014766,YPL036W,PMA2,SGDID:S000005957,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane H+-ATPase; isoform of Pma1p ; involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential""",Verified ORF
11605,16,487107,0.0171217634597556,0.0952914626366895,0.857508590705513,YPL034W,YPL034W,SGDID:S000005955,CDS,CDS,"""Putative protein of unknown function; YPL034W is not essential gene""",Uncharacterized ORF
11606,16,487561,-0.0012745027694968,0.09624217884503,0.989441673311021,YPL033C,SRL4,SGDID:S000005954,CDS,CDS,"""Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p""",Verified ORF
11607,16,488115,0.0141577866315686,0.0959700134986678,0.882803431219545,YPL033C,SRL4,SGDID:S000005954,CDS,CDS,"""Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p""",Verified ORF
11608,16,488158,0.0118296169330968,0.0962386026484678,0.902240664584206,YPL033C,SRL4,SGDID:S000005954,CDS,CDS,"""Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p""",Verified ORF
11610,16,493871,0.037322444531248,0.0959600521290662,0.697557020129478,YPL030W,TRM44,SGDID:S000005951,CDS,CDS,"""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",Verified ORF
11611,16,493908,0.0476300967886787,0.0960704109180008,0.62035588965125,YPL030W,TRM44,SGDID:S000005951,CDS,CDS,"""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",Verified ORF
11612,16,494210,0.0793369336658918,0.0952441618689595,0.405416559905909,YPL030W,TRM44,SGDID:S000005951,CDS,CDS,"""tRNA(Ser) Um(44) 2'-O-methyltransferase; involved in maintaining levels of the tRNA-Ser species tS(CGA) and tS(UGA); conserved among metazoans and fungi but there does not appear to be a homolog in plants; TRM44 is a non-essential gene""",Verified ORF
11613,16,496069,0.104651367248991,0.0954074793185766,0.273437833658254,YPL029W,SUV3,SGDID:S000005950,CDS,CDS,"""ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant""",Verified ORF
11614,16,496405,0.0660792776070676,0.0954991600045384,0.48943257252235,YPL029W,SUV3,SGDID:S000005950,CDS,CDS,"""ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant""",Verified ORF
11615,16,496486,0.096244584337855,0.0955718328483576,0.314605711711922,YPL029W,SUV3,SGDID:S000005950,CDS,CDS,"""ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant""",Verified ORF
11616,16,496734,0.0672645028416459,0.0957643174233952,0.482894947073557,YPL029W,SUV3,SGDID:S000005950,CDS,CDS,"""ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant""",Verified ORF
11619,16,501341,0.126977176571355,0.0957945016489758,0.185857153926051,YPL026C,SKS1,SGDID:S000005947,CDS,CDS,"""Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway; SKS1 has a paralog ; VHS1 ; that arose from the whole genome duplication""",Verified ORF
