locus_id,name,sgd_id,chrom,start,end
YOR305W,RRG7,SGDID:S000005832,CHR_15,889022,889750
YOR306C,MCH5,SGDID:S000005833,CHR_15,889867,891432
YOR307C,SLY41,SGDID:S000005834,CHR_15,892731,894092
YOR308C,SNU66,SGDID:S000005835,CHR_15,894624,896387
YOR309C,YOR309C,SGDID:S000005836,CHR_15,896698,897078
YOR310C,NOP58,SGDID:S000005837,CHR_15,896825,898360
YOR311C,DGK1,SGDID:S000005838,CHR_15,899056,899928
YOR312C,RPL20B,SGDID:S000005839,CHR_15,900250,900767
YOR313C,SPS4,SGDID:S000005840,CHR_15,901858,902874
YOR314W,YOR314W,SGDID:S000005841,CHR_15,903043,903372
YOR314W-A,YOR314W-A,SGDID:S000007629,CHR_15,904458,904568
YOR315W,SFG1,SGDID:S000005842,CHR_15,904760,905800
YOR316C,COT1,SGDID:S000005843,CHR_15,906236,907555
YOR316C-A,YOR316C-A,SGDID:S000028584,CHR_15,907726,907935
YOR317W,FAA1,SGDID:S000005844,CHR_15,909343,911445
YOR318C,YOR318C,SGDID:S000005845,CHR_15,911784,912085
YOR319W,HSH49,SGDID:S000005846,CHR_15,912822,913463
YOR320C,GNT1,SGDID:S000005847,CHR_15,913619,915094
YOR321W,PMT3,SGDID:S000005848,CHR_15,916030,918291
YOR322C,LDB19,SGDID:S000005849,CHR_15,918606,921062
YOR323C,PRO2,SGDID:S000005850,CHR_15,921535,922905
YOR324C,FRT1,SGDID:S000005851,CHR_15,923232,925040
YOR325W,YOR325W,SGDID:S000005852,CHR_15,924577,925050
YOR326W,MYO2,SGDID:S000005853,CHR_15,925721,930445
YOR327C,SNC2,SGDID:S000005854,CHR_15,930734,931081
YOR328W,PDR10,SGDID:S000005855,CHR_15,931803,936497
YOR329C,SCD5,SGDID:S000005856,CHR_15,936731,939349
YOR329W-A,YOR329W-A,SGDID:S000028585,CHR_15,939348,939557
YOR330C,MIP1,SGDID:S000005857,CHR_15,939621,943385
YOR331C,YOR331C,SGDID:S000005858,CHR_15,943565,944122
YOR332W,VMA4,SGDID:S000005859,CHR_15,943656,944357
YOR333C,YOR333C,SGDID:S000005860,CHR_15,944541,944957
YOR334W,MRS2,SGDID:S000005861,CHR_15,944596,946008
YOR335C,ALA1,SGDID:S000005862,CHR_15,946233,949109
YOR335W-A,YOR335W-A,SGDID:S000028717,CHR_15,946568,946648
YOR336W,KRE5,SGDID:S000005863,CHR_15,949773,953870
YOR337W,TEA1,SGDID:S000005864,CHR_15,954344,956623
YOR338W,YOR338W,SGDID:S000005865,CHR_15,956898,957989
YOR339C,UBC11,SGDID:S000005866,CHR_15,958362,958832
YOR340C,RPA43,SGDID:S000005867,CHR_15,959202,960182
YOR341W,RPA190,SGDID:S000005868,CHR_15,960987,965981
YOR342C,YOR342C,SGDID:S000005869,CHR_15,966666,967625
YOR343C,YOR343C,SGDID:S000005870,CHR_15,968148,968474
YOR344C,TYE7,SGDID:S000005871,CHR_15,977194,978069
YOR345C,YOR345C,SGDID:S000005872,CHR_15,981812,982162
YOR346W,REV1,SGDID:S000005873,CHR_15,981828,984785
YOR347C,PYK2,SGDID:S000005874,CHR_15,984942,986462
YOR348C,PUT4,SGDID:S000005875,CHR_15,986899,988782
YOR349W,CIN1,SGDID:S000005876,CHR_15,989789,992833
YOR350C,MNE1,SGDID:S000005877,CHR_15,992864,994855
YOR351C,MEK1,SGDID:S000005878,CHR_15,995018,996511
YOR352W,TFB6,SGDID:S000005879,CHR_15,997213,998244
YOR353C,SOG2,SGDID:S000005880,CHR_15,998453,1000828
YOR354C,MSC6,SGDID:S000005881,CHR_15,1001147,1003225
YOR355W,GDS1,SGDID:S000005882,CHR_15,1005137,1006705
YOR356W,CIR2,SGDID:S000005883,CHR_15,1007221,1009116
YOR357C,SNX3,SGDID:S000005884,CHR_15,1009224,1009712
YOR358W,HAP5,SGDID:S000005885,CHR_15,1010161,1010889
YOR359W,VTS1,SGDID:S000005886,CHR_15,1011189,1012760
YOR360C,PDE2,SGDID:S000005887,CHR_15,1013241,1014821
YOR361C,PRT1,SGDID:S000005888,CHR_15,1015361,1017652
YOR362C,PRE10,SGDID:S000005889,CHR_15,1017880,1018746
YOR363C,PIP2,SGDID:S000005890,CHR_15,1020222,1023212
YOR364W,YOR364W,SGDID:S000005891,CHR_15,1023371,1023739
YOR365C,YOR365C,SGDID:S000005892,CHR_15,1023461,1025572
YOR366W,YOR366W,SGDID:S000005893,CHR_15,1025256,1025609
YOR367W,SCP1,SGDID:S000005894,CHR_15,1026007,1026609
YOR368W,RAD17,SGDID:S000005895,CHR_15,1026843,1028048
YOR369C,RPS12,SGDID:S000005896,CHR_15,1028194,1028625
YOR370C,MRS6,SGDID:S000005897,CHR_15,1029183,1030994
YOR371C,GPB1,SGDID:S000005898,CHR_15,1031489,1034182
YOR372C,NDD1,SGDID:S000005899,CHR_15,1034807,1036471
YOR373W,NUD1,SGDID:S000005900,CHR_15,1036834,1039389
YOR374W,ALD4,SGDID:S000005901,CHR_15,1039840,1041399
YOR375C,GDH1,SGDID:S000005902,CHR_15,1041678,1043042
YOR376W,YOR376W,SGDID:S000005903,CHR_15,1043191,1043559
YOR376W-A,YOR376W-A,SGDID:S000028586,CHR_15,1045196,1045351
YOR377W,ATF1,SGDID:S000005904,CHR_15,1046226,1047803
YOR378W,AMF1,SGDID:S000005905,CHR_15,1049511,1051058
YOR379C,YOR379C,SGDID:S000005906,CHR_15,1050726,1051064
YOR380W,RDR1,SGDID:S000005907,CHR_15,1051290,1052930
YOR381W,FRE3,SGDID:S000005908,CHR_15,1055545,1057680
YOR381W-A,YOR381W-A,SGDID:S000028587,CHR_15,1058423,1058590
YOR382W,FIT2,SGDID:S000005909,CHR_15,1059531,1059992
YOR383C,FIT3,SGDID:S000005910,CHR_15,1060441,1061055
YOR384W,FRE5,SGDID:S000005911,CHR_15,1061564,1063648
YOR385W,YOR385W,SGDID:S000005912,CHR_15,1065043,1065915
YOR386W,PHR1,SGDID:S000005913,CHR_15,1066839,1068536
YOR387C,YOR387C,SGDID:S000005914,CHR_15,1069621,1070241
YOR388C,FDH1,SGDID:S000005915,CHR_15,1071793,1072923
YOR389W,YOR389W,SGDID:S000005916,CHR_15,1074213,1076087
YOR390W,FEX1,SGDID:S000005917,CHR_15,1076784,1077911
YOR391C,HSP33,SGDID:S000005918,CHR_15,1078545,1079258
YOR392W,YOR392W,SGDID:S000005919,CHR_15,1079282,1079725
YOR393W,ERR1,SGDID:S000005920,CHR_15,1080276,1081589
YOR394W,PAU21,SGDID:S000005921,CHR_15,1082718,1083212
YOR394C-A,YOR394C-A,SGDID:S000028718,CHR_15,1084202,1084369
YOR396W,YRF1-8,SGDID:S000007526,CHR_15,1085473,1090863
YOR396C-A,YOR396C-A,SGDID:S000028719,CHR_15,1090015,1090497
YPL283C,YRF1-7,SGDID:S000006204,CHR_16,280,5840
YPL283W-B,YPL283W-B,SGDID:S000028724,CHR_16,643,1125
YPL283W-A,YPL283W-A,SGDID:S000028723,CHR_16,1426,2001
YPL282C,PAU22,SGDID:S000006203,CHR_16,7933,8427
YPL281C,ERR2,SGDID:S000006202,CHR_16,9557,10870
YPL280W,HSP32,SGDID:S000006201,CHR_16,11887,12600
YPL279C,FEX2,SGDID:S000006200,CHR_16,13228,14355
YPL278C,YPL278C,SGDID:S000006199,CHR_16,15053,15355
YPL277C,YPL277C,SGDID:S000006198,CHR_16,15405,16868
YPL274W,SAM3,SGDID:S000006195,CHR_16,22938,24701
YPL273W,SAM4,SGDID:S000006194,CHR_16,25087,26064
YPL272C,PBI1,SGDID:S000006193,CHR_16,26611,28164
YPL271W,ATP15,SGDID:S000006192,CHR_16,30079,30267
YPL270W,MDL2,SGDID:S000006191,CHR_16,30482,32803
YPL269W,KAR9,SGDID:S000006190,CHR_16,33013,34947
YPL268W,PLC1,SGDID:S000006189,CHR_16,35236,37845
YPL267W,ACM1,SGDID:S000006188,CHR_16,38169,38798
YPL266W,DIM1,SGDID:S000006187,CHR_16,39121,40077
YPL265W,DIP5,SGDID:S000006186,CHR_16,41043,42869
YPL264C,YPL264C,SGDID:S000006185,CHR_16,43283,44344
YPL263C,KEL3,SGDID:S000006184,CHR_16,44551,46506
YPL262W,FUM1,SGDID:S000006183,CHR_16,47336,48802
YPL261C,YPL261C,SGDID:S000006182,CHR_16,48996,49304
YPL260W,CUB1,SGDID:S000006181,CHR_16,49303,50958
YPL259C,APM1,SGDID:S000006180,CHR_16,51244,52671
YPL258C,THI21,SGDID:S000006179,CHR_16,53498,55153
YPL257W,YPL257W,SGDID:S000006178,CHR_16,63279,63860
YPL256C,CLN2,SGDID:S000006177,CHR_16,64977,66614
YPL255W,BBP1,SGDID:S000006176,CHR_16,67725,68882
YPL254W,HFI1,SGDID:S000006175,CHR_16,69485,70951
YPL253C,VIK1,SGDID:S000006174,CHR_16,71063,73006
YPL252C,YAH1,SGDID:S000006173,CHR_16,73363,73881
YPL251W,YPL251W,SGDID:S000006172,CHR_16,73625,73927
YPL250C,ATG41,SGDID:S000006171,CHR_16,74309,74719
YPL249C-A,RPL36B,SGDID:S000006438,CHR_16,75699,75985
YPL250W-A,YPL250W-A,SGDID:S000028589,CHR_16,75702,75989
YPL249C,GYP5,SGDID:S000006170,CHR_16,76669,79353
YPL248C,GAL4,SGDID:S000006169,CHR_16,79711,82356
YPL247C,YPL247C,SGDID:S000006168,CHR_16,82625,84196
YPL246C,RBD2,SGDID:S000006167,CHR_16,84509,85297
YPL245W,YPL245W,SGDID:S000006166,CHR_16,85586,86950
YPL244C,HUT1,SGDID:S000006165,CHR_16,87014,88033
YPL243W,SRP68,SGDID:S000006164,CHR_16,88517,90316
YPL242C,IQG1,SGDID:S000006163,CHR_16,90622,95109
YPL241C,CIN2,SGDID:S000006162,CHR_16,95372,96153
YPL240C,HSP82,SGDID:S000006161,CHR_16,96496,98625
YPL239W,YAR1,SGDID:S000006160,CHR_16,99484,100086
YPL238C,YPL238C,SGDID:S000006159,CHR_16,100474,100863
YPL237W,SUI3,SGDID:S000006158,CHR_16,100496,101353
YPL236C,ENV7,SGDID:S000006157,CHR_16,101608,102702
YPL235W,RVB2,SGDID:S000006156,CHR_16,103232,104647
YPL234C,VMA11,SGDID:S000006155,CHR_16,104946,105440
YPL233W,NSL1,SGDID:S000006154,CHR_16,106172,106822
YPL232W,SSO1,SGDID:S000006153,CHR_16,107275,108147
YPL231W,FAS2,SGDID:S000006152,CHR_16,108652,114315
YPL230W,USV1,SGDID:S000006151,CHR_16,115312,116487
YPL229W,YPL229W,SGDID:S000006150,CHR_16,117067,117687
YPL228W,CET1,SGDID:S000006149,CHR_16,118382,120031
YPL227C,ALG5,SGDID:S000006148,CHR_16,120163,121167
YPL226W,NEW1,SGDID:S000006147,CHR_16,121767,125357
YPL225W,YPL225W,SGDID:S000006146,CHR_16,126006,126446
YPL224C,MMT2,SGDID:S000006145,CHR_16,126634,128088
YPL223C,GRE1,SGDID:S000006144,CHR_16,128632,129138
YPL222W,FMP40,SGDID:S000006143,CHR_16,130162,132228
YPL222C-A,YPL222C-A,SGDID:S000028722,CHR_16,131870,132115
YPL221W,FLC1,SGDID:S000006142,CHR_16,133043,135424
YPL220W,RPL1A,SGDID:S000006141,CHR_16,135790,136443
YPL219W,PCL8,SGDID:S000006140,CHR_16,136750,138228
YPL218W,SAR1,SGDID:S000006139,CHR_16,138698,138725
YPL217C,BMS1,SGDID:S000006138,CHR_16,139620,143171
YPL216W,YPL216W,SGDID:S000006137,CHR_16,143821,147129
YPL215W,CBP3,SGDID:S000006136,CHR_16,147416,148423
YPL214C,THI6,SGDID:S000006135,CHR_16,148569,150191
YPL213W,LEA1,SGDID:S000006134,CHR_16,150614,151330
YPL212C,PUS1,SGDID:S000006133,CHR_16,151515,153149
YPL211W,NIP7,SGDID:S000006132,CHR_16,153495,154040
YPL210C,SRP72,SGDID:S000006131,CHR_16,154290,156212
YPL209C,IPL1,SGDID:S000006130,CHR_16,156490,157593
YPL208W,RKM1,SGDID:S000006129,CHR_16,157842,159593
YPL207W,TYW1,SGDID:S000006128,CHR_16,159909,162341
YPL206C,PGC1,SGDID:S000006127,CHR_16,162632,163597
YPL205C,YPL205C,SGDID:S000006126,CHR_16,163922,164266
YPL204W,HRR25,SGDID:S000006125,CHR_16,164276,165760
YPL203W,TPK2,SGDID:S000006124,CHR_16,166256,167398
YPL202C,AFT2,SGDID:S000006123,CHR_16,168088,169338
YPL201C,YIG1,SGDID:S000006122,CHR_16,169770,171155
YPL200W,CSM4,SGDID:S000006121,CHR_16,171484,171954
YPL199C,YPL199C,SGDID:S000006120,CHR_16,172033,172755
YPL198W,RPL7B,SGDID:S000006119,CHR_16,173152,173162
YPL197C,YPL197C,SGDID:S000006118,CHR_16,174343,174756
YPL196W,OXR1,SGDID:S000006117,CHR_16,175043,175864
YPL195W,APL5,SGDID:S000006116,CHR_16,176223,179021
YPL194W,DDC1,SGDID:S000006115,CHR_16,179277,181115
YPL193W,RSA1,SGDID:S000006114,CHR_16,181403,182548
YPL192C,PRM3,SGDID:S000006113,CHR_16,182655,183056
YPL191C,YPL191C,SGDID:S000006112,CHR_16,183597,184679
YPL190C,NAB3,SGDID:S000006111,CHR_16,185317,187725
YPL189C-A,COA2,SGDID:S000028527,CHR_16,188307,188513
YPL189W,GUP2,SGDID:S000006110,CHR_16,189154,190983
YPL188W,POS5,SGDID:S000006109,CHR_16,191406,192650
YPL187W,MF(ALPHA)1,SGDID:S000006108,CHR_16,193648,194145
YPL186C,UIP4,SGDID:S000006107,CHR_16,194512,195426
YPL185W,YPL185W,SGDID:S000006106,CHR_16,195253,195648
YPL184C,MRN1,SGDID:S000006105,CHR_16,195950,197788
YPL183W-A,RTC6,SGDID:S000007224,CHR_16,199095,199376
YPL183C,RTT10,SGDID:S000006104,CHR_16,199495,202536
YPL182C,YPL182C,SGDID:S000006103,CHR_16,203306,203689
YPL181W,CTI6,SGDID:S000006102,CHR_16,203421,204941
YPL180W,TCO89,SGDID:S000006101,CHR_16,205248,207647
YPL179W,PPQ1,SGDID:S000006100,CHR_16,208157,209806
YPL178W,CBC2,SGDID:S000006099,CHR_16,212158,212784
YPL177C,CUP9,SGDID:S000006098,CHR_16,213042,213962
YPL176C,TRE1,SGDID:S000006097,CHR_16,216012,218363
YPL175W,SPT14,SGDID:S000006096,CHR_16,218630,218646
YPL174C,NIP100,SGDID:S000006095,CHR_16,220167,222773
YPL173W,MRPL40,SGDID:S000006094,CHR_16,223143,224036
YPL172C,COX10,SGDID:S000006093,CHR_16,224353,225741
YPL171C,OYE3,SGDID:S000006092,CHR_16,226169,227371
YPL170W,DAP1,SGDID:S000006091,CHR_16,228314,228772
YPL169C,MEX67,SGDID:S000006090,CHR_16,229039,230838
YPL168W,MRX4,SGDID:S000006089,CHR_16,231217,232509
YPL167C,REV3,SGDID:S000006088,CHR_16,232593,237107
YPL166W,ATG29,SGDID:S000006087,CHR_16,237338,237979
YPL165C,SET6,SGDID:S000006086,CHR_16,237956,239077
YPL164C,MLH3,SGDID:S000006085,CHR_16,239350,241497
YPL163C,SVS1,SGDID:S000006084,CHR_16,241918,242700
YPL162C,YPL162C,SGDID:S000006083,CHR_16,243206,244027
YPL161C,BEM4,SGDID:S000006082,CHR_16,244319,246220
YPL160W,CDC60,SGDID:S000006081,CHR_16,246990,250262
YPL159C,PET20,SGDID:S000006080,CHR_16,250907,251668
YPL158C,AIM44,SGDID:S000006079,CHR_16,252034,254310
YPL157W,TGS1,SGDID:S000006078,CHR_16,254814,255761
YPL156C,PRM4,SGDID:S000006077,CHR_16,255913,256767
YPL155C,KIP2,SGDID:S000006076,CHR_16,257216,259336
YPL154C,PEP4,SGDID:S000006075,CHR_16,259714,260931
YPL153C,RAD53,SGDID:S000006074,CHR_16,261727,264192
YPL152W-A,YPL152W-A,SGDID:S000028721,CHR_16,264602,264700
YPL152W,RRD2,SGDID:S000006073,CHR_16,265028,266104
YPL151C,PRP46,SGDID:S000006072,CHR_16,266180,267535
YPL150W,YPL150W,SGDID:S000006071,CHR_16,268188,270893
YPL149W,ATG5,SGDID:S000006070,CHR_16,271310,272194
YPL148C,PPT2,SGDID:S000006069,CHR_16,272294,272815
YPL147W,PXA1,SGDID:S000006068,CHR_16,273255,275867
YPL146C,NOP53,SGDID:S000006067,CHR_16,276162,277529
YPL145C,KES1,SGDID:S000006066,CHR_16,278395,279699
YPL144W,POC4,SGDID:S000006065,CHR_16,280480,280926
YPL143W,RPL33A,SGDID:S000006064,CHR_16,282122,282140
YPL142C,YPL142C,SGDID:S000006063,CHR_16,282686,283003
YPL141C,FRK1,SGDID:S000006062,CHR_16,283464,286061
YPL140C,MKK2,SGDID:S000006061,CHR_16,287514,289034
YPL139C,UME1,SGDID:S000006060,CHR_16,289669,291051
YPL138C,SPP1,SGDID:S000006059,CHR_16,291366,292427
YPL137C,GIP3,SGDID:S000006058,CHR_16,292817,296647
YPL136W,YPL136W,SGDID:S000006057,CHR_16,296286,296654
YPL135W,ISU1,SGDID:S000006056,CHR_16,297553,298050
YPL135C-A,YPL135C-A,SGDID:S000028720,CHR_16,297678,297851
YPL134C,ODC1,SGDID:S000006055,CHR_16,298571,299503
YPL133C,RDS2,SGDID:S000006054,CHR_16,299888,301228
YPL132W,COX11,SGDID:S000006053,CHR_16,301716,302618
YPL131W,RPL5,SGDID:S000006052,CHR_16,303121,304014
YPL130W,SPO19,SGDID:S000006051,CHR_16,304387,305058
YPL129W,TAF14,SGDID:S000006050,CHR_16,305298,305306
YPL128C,TBF1,SGDID:S000006049,CHR_16,306533,308221
YPL127C,HHO1,SGDID:S000006048,CHR_16,308828,309604
YPL126W,NAN1,SGDID:S000006047,CHR_16,310210,312900
YPL125W,KAP120,SGDID:S000006046,CHR_16,313388,316486
YPL124W,SPC29,SGDID:S000006045,CHR_16,316755,317516
YPL123C,RNY1,SGDID:S000006044,CHR_16,317641,318945
YPL122C,TFB2,SGDID:S000006043,CHR_16,319226,320767
YPL121C,MEI5,SGDID:S000006042,CHR_16,320962,321630
YPL120W,VPS30,SGDID:S000006041,CHR_16,322071,323744
YPL119C-A,YPL119C-A,SGDID:S000028859,CHR_16,324024,324287
YPL119C,DBP1,SGDID:S000006040,CHR_16,324411,326264
YPL118W,MRP51,SGDID:S000006039,CHR_16,326628,327662
YPL117C,IDI1,SGDID:S000006038,CHR_16,327864,328730
YPL116W,HOS3,SGDID:S000006037,CHR_16,329606,331699
YPL115C,BEM3,SGDID:S000006036,CHR_16,332100,335486
YPL114W,YPL114W,SGDID:S000006035,CHR_16,335948,336367
YPL113C,YPL113C,SGDID:S000006034,CHR_16,335953,337143
YPL112C,PEX25,SGDID:S000006033,CHR_16,337436,338620
YPL111W,CAR1,SGDID:S000006032,CHR_16,339944,340945
YPL110C,GDE1,SGDID:S000006031,CHR_16,341068,344739
YPL109C,MCO76,SGDID:S000006030,CHR_16,345264,345444
YPL108W,YPL108W,SGDID:S000006029,CHR_16,348446,348952
YPL107W,DPC25,SGDID:S000006028,CHR_16,349119,349865
YPL106C,SSE1,SGDID:S000006027,CHR_16,350194,352275
YPL105C,SYH1,SGDID:S000006026,CHR_16,352863,355412
YPL104W,MSD1,SGDID:S000006025,CHR_16,355700,357676
YPL103C,FMP30,SGDID:S000006024,CHR_16,358000,359406
YPL102C,YPL102C,SGDID:S000006023,CHR_16,360003,360305
YPL101W,ELP4,SGDID:S000006022,CHR_16,360209,361579
YPL100W,ATG21,SGDID:S000006021,CHR_16,361872,363362
YPL099C,INA17,SGDID:S000006020,CHR_16,363520,364068
YPL098C,MGR2,SGDID:S000006019,CHR_16,364386,364727
YPL097W,MSY1,SGDID:S000006018,CHR_16,364952,366430
YPL096C-A,ERI1,SGDID:S000028423,CHR_16,366529,366735
YPL096W,PNG1,SGDID:S000006017,CHR_16,366927,368018
YPL095C,EEB1,SGDID:S000006016,CHR_16,368071,369441
YPL094C,SEC62,SGDID:S000006015,CHR_16,369839,370663
YPL093W,NOG1,SGDID:S000006014,CHR_16,370978,372921
YPL092W,SSU1,SGDID:S000006013,CHR_16,373793,375169
YPL091W,GLR1,SGDID:S000006012,CHR_16,375502,376953
YPL090C,RPS6A,SGDID:S000006011,CHR_16,377291,377995
YPL089C,RLM1,SGDID:S000006010,CHR_16,379120,381150
YPL088W,YPL088W,SGDID:S000006009,CHR_16,381965,382993
YPL087W,YDC1,SGDID:S000006008,CHR_16,383455,384408
YPL086C,ELP3,SGDID:S000006007,CHR_16,384773,386446
YPL085W,SEC16,SGDID:S000006006,CHR_16,387067,393654
YPL084W,BRO1,SGDID:S000006005,CHR_16,394038,396572
YPL083C,SEN54,SGDID:S000006004,CHR_16,396702,398105
YPL082C,MOT1,SGDID:S000006003,CHR_16,398480,404083
YPL081W,RPS9A,SGDID:S000006002,CHR_16,404950,404956
YPL080C,YPL080C,SGDID:S000006001,CHR_16,406172,406498
YPL079W,RPL21B,SGDID:S000006000,CHR_16,406636,406646
YPL078C,ATP4,SGDID:S000005999,CHR_16,408010,408744
YPL077C,YPL077C,SGDID:S000005998,CHR_16,409368,410090
YPL076W,GPI2,SGDID:S000005997,CHR_16,410443,411285
YPL075W,GCR1,SGDID:S000005996,CHR_16,412254,412261
YPL074W,YTA6,SGDID:S000005995,CHR_16,415763,418027
YPL073C,YPL073C,SGDID:S000005994,CHR_16,418499,418984
YPL072W,UBP16,SGDID:S000005993,CHR_16,418512,420011
YPL071C,YPL071C,SGDID:S000005992,CHR_16,420048,420518
YPL070W,MUK1,SGDID:S000005991,CHR_16,420948,422786
YPL069C,BTS1,SGDID:S000005990,CHR_16,422885,423892
YPL068C,YPL068C,SGDID:S000005989,CHR_16,424215,425096
YPL067C,HTC1,SGDID:S000005988,CHR_16,425251,425847
YPL066W,RGL1,SGDID:S000005987,CHR_16,426233,427672
YPL065W,VPS28,SGDID:S000005986,CHR_16,427927,428655
YPL064C,CWC27,SGDID:S000005985,CHR_16,428711,429616
YPL063W,TIM50,SGDID:S000005984,CHR_16,429939,431369
YPL062W,YPL062W,SGDID:S000005983,CHR_16,431895,432299
YPL061W,ALD6,SGDID:S000005982,CHR_16,432588,434090
YPL060W,MFM1,SGDID:S000005981,CHR_16,434523,435764
YPL059W,GRX5,SGDID:S000005980,CHR_16,444579,445031
YPL058C,PDR12,SGDID:S000005979,CHR_16,445842,450377
YPL057C,SUR1,SGDID:S000005978,CHR_16,451909,453057
YPL056C,LCL1,SGDID:S000005977,CHR_16,453430,453735
YPL055C,LGE1,SGDID:S000005976,CHR_16,453992,454990
YPL054W,LEE1,SGDID:S000005975,CHR_16,455759,456664
YPL053C,KTR6,SGDID:S000005974,CHR_16,457118,458458
YPL052W,OAZ1,SGDID:S000005973,CHR_16,458799,459005
YPL051W,ARL3,SGDID:S000005972,CHR_16,459963,460559
YPL050C,MNN9,SGDID:S000005971,CHR_16,460779,461966
YPL049C,DIG1,SGDID:S000005970,CHR_16,462481,463839
YPL048W,CAM1,SGDID:S000005969,CHR_16,464401,465648
YPL047W,SGF11,SGDID:S000005968,CHR_16,465962,466261
YPL046C,ELC1,SGDID:S000005967,CHR_16,466644,466943
YPL045W,VPS16,SGDID:S000005966,CHR_16,467260,469656
YPL044C,YPL044C,SGDID:S000005965,CHR_16,469926,470474
YPL043W,NOP4,SGDID:S000005964,CHR_16,469939,471996
YPL042C,SSN3,SGDID:S000005963,CHR_16,473040,474707
YPL041C,MRX11,SGDID:S000005962,CHR_16,475118,475741
YPL040C,ISM1,SGDID:S000005961,CHR_16,475993,479001
YPL039W,YPL039W,SGDID:S000005960,CHR_16,479225,480175
YPL038W-A,YPL038W-A,SGDID:S000028588,CHR_16,480182,480373
YPL038W,MET31,SGDID:S000005959,CHR_16,480535,481068
YPL037C,EGD1,SGDID:S000005958,CHR_16,481428,481901
YPL036W,PMA2,SGDID:S000005957,CHR_16,482843,485686
YPL035C,YPL035C,SGDID:S000005956,CHR_16,486564,486911
YPL034W,YPL034W,SGDID:S000005955,CHR_16,486712,487209
YPL033C,SRL4,SGDID:S000005954,CHR_16,487362,488207
YPL032C,SVL3,SGDID:S000005953,CHR_16,488887,491364
YPL031C,PHO85,SGDID:S000005952,CHR_16,492018,492918
YPL030W,TRM44,SGDID:S000005951,CHR_16,493543,495246
YPL029W,SUV3,SGDID:S000005950,CHR_16,495506,497719
YPL028W,ERG10,SGDID:S000005949,CHR_16,498096,499292
YPL027W,SMA1,SGDID:S000005948,CHR_16,499665,500402
YPL026C,SKS1,SGDID:S000005947,CHR_16,500675,502183
YPL025C,YPL025C,SGDID:S000005946,CHR_16,502473,503030
YPL024W,RMI1,SGDID:S000005945,CHR_16,503517,504242
YPL023C,MET12,SGDID:S000005944,CHR_16,504339,506312
YPL022W,RAD1,SGDID:S000005943,CHR_16,506697,509999
YPL021W,ECM23,SGDID:S000005942,CHR_16,511101,511664
YPL020C,ULP1,SGDID:S000005941,CHR_16,512313,514178
YPL019C,VTC3,SGDID:S000005940,CHR_16,514511,517018
YPL018W,CTF19,SGDID:S000005939,CHR_16,517651,518760
YPL017C,IRC15,SGDID:S000005938,CHR_16,518734,520233
YPL016W,SWI1,SGDID:S000005937,CHR_16,521014,524958
YPL015C,HST2,SGDID:S000005936,CHR_16,525810,526883
YPL014W,CIP1,SGDID:S000005935,CHR_16,527547,528692
YPL013C,MRPS16,SGDID:S000005934,CHR_16,528985,529350
YPL012W,RRP12,SGDID:S000005933,CHR_16,529723,533409
YPL011C,TAF3,SGDID:S000005932,CHR_16,533642,534703
YPL010W,RET3,SGDID:S000005931,CHR_16,535018,535587
YPL009C,RQC2,SGDID:S000005930,CHR_16,535820,538936
YPL008W,CHL1,SGDID:S000005929,CHR_16,539385,541970
YPL007C,TFC8,SGDID:S000005928,CHR_16,542082,543848
YPL006W,NCR1,SGDID:S000005927,CHR_16,544631,548143
YPL005W,AEP3,SGDID:S000005926,CHR_16,548486,550306
YPL004C,LSP1,SGDID:S000005925,CHR_16,550632,551657
YPL003W,ULA1,SGDID:S000005924,CHR_16,552020,553408
YPL002C,SNF8,SGDID:S000005923,CHR_16,553627,554328
YPL001W,HAT1,SGDID:S000005922,CHR_16,554605,555729
YPR001W,CIT3,SGDID:S000006205,CHR_16,556377,557837
YPR002W,PDH1,SGDID:S000006206,CHR_16,558385,559935
YPR002C-A,YPR002C-A,SGDID:S000007254,CHR_16,560569,560766
YPR003C,YPR003C,SGDID:S000006207,CHR_16,561504,563768
YPR004C,AIM45,SGDID:S000006208,CHR_16,564007,565041
YPR005C,HAL1,SGDID:S000006209,CHR_16,565787,566671
YPR006C,ICL2,SGDID:S000006210,CHR_16,567269,568996
YPR007C,REC8,SGDID:S000006211,CHR_16,569336,571378
YPR008W,HAA1,SGDID:S000006212,CHR_16,573018,575102
YPR009W,SUT2,SGDID:S000006213,CHR_16,576552,577358
YPR010C,RPA135,SGDID:S000006214,CHR_16,577585,581196
YPR010C-A,MIN8,SGDID:S000122558,CHR_16,582373,582558
YPR011C,MRX21,SGDID:S000006215,CHR_16,583062,584042
YPR012W,YPR012W,SGDID:S000006216,CHR_16,584309,584563
YPR013C,CMR3,SGDID:S000006217,CHR_16,584632,585585
YPR014C,YPR014C,SGDID:S000006218,CHR_16,587189,587518
YPR015C,YPR015C,SGDID:S000006219,CHR_16,590283,591026
YPR016C,TIF6,SGDID:S000006220,CHR_16,592332,593069
YPR016W-A,YPR016W-A,SGDID:S000007630,CHR_16,593096,593356
YPR017C,DSS4,SGDID:S000006221,CHR_16,593486,593917
YPR018W,RLF2,SGDID:S000006222,CHR_16,594476,596296
YPR019W,MCM4,SGDID:S000006223,CHR_16,596750,599551
YPR020W,ATP20,SGDID:S000006224,CHR_16,599870,600217
YPR021C,AGC1,SGDID:S000006225,CHR_16,600649,603357
