CHR	BP	SNP	N	P	P(R)	OR	OR(R)	I	snps_class_up	locus_id	name	description
15	32396	10050	62	6.516e-11	6.516e-11	-0.0959	-0.0959	0.0	Close to 3'-UTR	YOL155C	HPF1	"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism"""
15	32397	10051	62	3.615e-08	3.615e-08	-0.0804	-0.0804	0.0	Close to 3'-UTR	YOL155C	HPF1	"""Haze-protective mannoprotein; reduces particle size of aggregated proteins in white wines ; thereby decreasing turbidity; intragenic repeat expansion controls chronological aging; expansion of intragenic tandem repeats within N-terminus sufficient to cause pronounced life span shortening; repeat expansion shifts cells from sedentary to buoyant ; thereby increasing exposure to oxygen ; altering methionine ; lipid ; and purine metabolism"""
15	33670	10052	62	1.03e-06	1.03e-06	-0.0667	-0.0667	0.0	Close to 3'-UTR	YOL154W	ZPS1	"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH"""
15	33671	10053	62	1.511e-06	1.511e-06	-0.0655	-0.0655	0.0	Close to 3'-UTR	YOL154W	ZPS1	"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH"""
15	34444	10054	62	2.387e-07	2.387e-07	-0.07	-0.07	0.0	Close to 3'-UTR	YOL154W	ZPS1	"""Putative GPI-anchored protein; transcription is induced under low-zinc conditions ; as mediated by the Zap1p transcription factor ; and at alkaline pH"""
15	36415	10055	62	1.137e-09	1.137e-09	-0.084	-0.084	0.0	Close to 3'-UTR	YOL153C	YOL153C	"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame"""
15	37613	10056	62	1.802e-10	1.802e-10	-0.0863	-0.0863	0.0	ORF	YOL153C	YOL153C	"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame"""
15	38574	10057	62	4.13e-05	4.13e-05	-0.0556	-0.0556	0.0	Promoter	SUT353_NFR/NDR		
15	39199	10058	62	1.344e-09	1.344e-09	-0.0819	-0.0819	0.0	Close to 3'-UTR	YOL153C	YOL153C	"""Blocked reading frame ; contains two in-frame stops in translation; this ORF is conserved ; without the stops ; in Saccharomyces paradoxus ; S. mikatae ; and S. bayanus; RNA sequencing data indicate the presence of a transcription unit at this reading frame"""
15	41993	10059	62	2.251e-08	2.251e-08	-0.0757	-0.0757	0.0	ORF	YOL152W	FRE7	"""Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels"""
15	44170	10060	62	0.07975	0.07975	-0.0237	-0.0237	0.0	ORF	YOL151W	GRE2	"""3-methylbutanal reductase and NADPH-dependent methylglyoxal reductase; stress induced (osmotic ; ionic ; oxidative ; heat shock and heavy metals); regulated by the HOG pathway; restores resistance to glycolaldehyde by coupling reduction of glycolaldehyde to ethylene glycol and oxidation of NADPH to NADP+; protein abundance increases in response to DNA replication stress; methylglyoxal reductase (NADPH-dependent) is also known as D-lactaldehyde dehydrogenase"""
15	46225	10061	62	5.14e-05	5.14e-05	-0.0549	-0.0549	0.0	ORF	YOL148C	SPT20	"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"""
15	46508	10062	62	0.0283	0.0283	-0.0299	-0.0299	0.0	ORF	YOL148C	SPT20	"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"""
15	46512	10063	62	0.0283	0.0283	-0.0299	-0.0299	0.0	ORF	YOL148C	SPT20	"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"""
15	46521	10064	62	0.03388	0.03388	-0.0289	-0.0289	0.0	ORF	YOL148C	SPT20	"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"""
15	46849	10065	62	7.082e-09	7.082e-09	-0.0783	-0.0783	0.0	ORF	YOL148C	SPT20	"""Subunit of the SAGA transcriptional regulatory complex; involved in maintaining the integrity of the complex; mutant displays reduced transcription elongation in the G-less-based run-on (GLRO) assay"""
15	47951	10066	62	1.07e-12	1.07e-12	-0.0962	-0.0962	0.0	ORF	YOL147C	PEX11	"""Peroxisomal protein required for medium-chain fatty acid oxidation; also required for peroxisome proliferation ; possibly by inducing membrane curvature; localization regulated by phosphorylation; transcription regulated by Adr1p and Pip2p-Oaf1p"""
15	48688	10067	62	0.005374	0.005374	-0.0379	-0.0379	0.0	Promoter	YOL146W_NFR/NDR		stable
15	51177	10068	62	4.335e-07	4.335e-07	-0.07	-0.07	0.0	ORF	YOL145C	CTR9	"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats"""
15	51904	10069	62	1.16e-07	1.16e-07	-0.0721	-0.0721	0.0	ORF	YOL145C	CTR9	"""Component of the Paf1p complex involved in transcription elongation; binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes ; including cyclin genes; involved in SER3 repression by helping to maintain SRG1 transcription-dependent nucleosome occupancy; contains TPR repeats"""
15	55421	10070	62	1.343e-11	1.343e-11	-0.0928	-0.0928	0.0	Promoter	YOL142W_NFR/NDR		stable
15	56366	10071	62	1.154e-07	1.154e-07	-0.074	-0.074	0.0	Promoter	YOL141W_NFR/NDR		stable
15	58698	10072	62	2.569e-07	2.569e-07	-0.071	-0.071	0.0	Promoter	ETC2_NFR/NDR		
15	58935	10073	62	1.306e-08	1.306e-08	-0.0771	-0.0771	0.0	ORF	YOL140W	ARG8	"""Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine"""
15	59142	10074	62	6.662e-10	6.662e-10	-0.0838	-0.0838	0.0	ORF	YOL140W	ARG8	"""Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine"""
15	60061	10075	62	1.945e-13	1.945e-13	-0.1854	-0.1854	0.0	Close to 3'-UTR	YOL140W	ARG8	"""Acetylornithine aminotransferase; catalyzes the fourth step in the biosynthesis of the arginine precursor ornithine"""
15	62400	10076	62	5.747e-09	5.747e-09	-0.0791	-0.0791	0.0	ORF	YOL138C	RTC1	"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
15	63056	10077	62	0.0003486	0.0003486	0.0715	0.0715	0.0	ORF	YOL138C	RTC1	"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
15	63560	10078	62	1.479e-09	1.479e-09	-0.0819	-0.0819	0.0	ORF	YOL138C	RTC1	"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
15	64029	10079	62	9.468e-12	9.468e-12	-0.0923	-0.0923	0.0	ORF	YOL138C	RTC1	"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
15	64092	10080	62	5.29e-12	5.29e-12	-0.0934	-0.0934	0.0	ORF	YOL138C	RTC1	"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
15	64169	10081	62	1.354e-13	1.354e-13	-0.1	-0.1	0.0	ORF	YOL138C	RTC1	"""Subunit of SEACAT ; a subcomplex of the SEA complex; Rtc1p ; along with Mtc5p and Sea4p ; redundantly inhibit the TORC1 inhibitory role of the Iml1p/SEACIT (Iml1p-Npr2p-Npr3p) subcomplex ; a GAP for GTPase Gtr1p (EGOC subunit) in response to amino acid limitation ; thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; has N-terminal WD-40 repeats and a C-terminal RING motif; null suppresses cdc13-1"""
15	66419	10082	62	1.41e-15	1.41e-15	-0.1085	-0.1085	0.0	ORF	YOL137W	BSC6	"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression"""
15	66855	10083	62	1.277e-11	1.277e-11	-0.0919	-0.0919	0.0	ORF	YOL137W	BSC6	"""Protein of unknown function with 8 putative transmembrane segments; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression"""
15	69757	10084	62	1.225e-06	1.225e-06	-0.0658	-0.0658	0.0	ORF	YOL135C	MED7	"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"""
15	70217	10085	62	1.106e-05	1.106e-05	0.0602	0.0602	0.0	ORF	YOL134C	YOL134C	"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps HRT1 ; a verified gene that encodes an SCF ubiquitin ligase subunit"""
15	70221	10086	62	0.0003524	0.0003524	-0.0966	-0.0966	0.0	ORF	YOL134C	YOL134C	"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps HRT1 ; a verified gene that encodes an SCF ubiquitin ligase subunit"""
15	70222	10087	62	0.002939	0.002939	-0.0822	-0.0822	0.0	ORF	YOL134C	YOL134C	"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps HRT1 ; a verified gene that encodes an SCF ubiquitin ligase subunit"""
15	70222	10088	62	2.5010000000000002e-57	2.5010000000000002e-57	0.7206	0.7206	0.0	ORF	YOL134C	YOL134C	"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps HRT1 ; a verified gene that encodes an SCF ubiquitin ligase subunit"""
15	70894	10089	62	4.145e-11	4.145e-11	-0.0894	-0.0894	0.0	Close to 3'-UTR	YOL135C	MED7	"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"""
15	70941	10090	62	2.791e-14	2.791e-14	-0.1033	-0.1033	0.0	Close to 3'-UTR	YOL135C	MED7	"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"""
15	70998	10091	62	1.1e-09	1.1e-09	-0.0832	-0.0832	0.0	Close to 3'-UTR	YOL135C	MED7	"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"""
15	71038	10092	62	3.667e-12	3.667e-12	-0.0955	-0.0955	0.0	Close to 3'-UTR	YOL135C	MED7	"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation"""
15	71084	10093	62	5.143e-09	5.143e-09	-0.0812	-0.0812	0.0	Close to 3'-UTR	YOL134C	YOL134C	"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps HRT1 ; a verified gene that encodes an SCF ubiquitin ligase subunit"""
15	71659	10094	62	2.514e-11	2.514e-11	-0.0904	-0.0904	0.0	ORF	YOL132W	GAS4	"""1,3-beta-glucanosyltransferase; involved with Gas2p in spore wall assembly; has similarity to Gas1p; localizes to the cell wall"""
15	72740	10095	62	4.319e-09	4.319e-09	0.0819	0.0819	0.0	Other features	ARS1507	ARS1507	"""Autonomously Replicating Sequence"""
15	77216	10096	62	5.834e-08	5.834e-08	-0.0762	-0.0762	0.0	Close to 3'-UTR	YOL130W	ALR1	"""Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1"""
15	77220	10097	62	1.776e-08	1.776e-08	-0.0792	-0.0792	0.0	Close to 3'-UTR	YOL130W	ALR1	"""Plasma membrane Mg(2+) transporter; expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions; magnesium transport defect of the null mutant is functionally complemented by either of the human genes MAGT1 and TUSC3 that are not orthologous to ALR1"""
15	79341	10098	62	0.0001918	0.0001918	-0.0504	-0.0504	0.0	ORF	YOL128C	YGK3	"""Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p ; Rim11p ; Mrk1p ; Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog ; MCK1 ; that arose from the whole genome duplication"""
