SNP,PPI,Chr,Pos,Effect_Fluconazole,-log_pval,snps_class_up,snps_class_down,locus_id,name,sgd_id,description,Effect_noDrug
4977,MID2:TPO4,8,122370.0,0.586949239781982,3.574304534637432,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,FMP45:MID2,8,122370.0,0.55188578429204,3.556545885818682,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,SSH1:ERG11,8,122370.0,0.486493787865983,3.306429782889897,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,SNA4:GTR2,8,122370.0,0.54402559445371,3.299679839231648,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,RET2:EMP47,8,122370.0,0.34729187524789,3.2134360487613938,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,SRO9:DHH1,8,122370.0,0.52519359413898,3.1864065499194987,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,PMC1:CTR2,8,122370.0,0.548317196365153,3.161917246389564,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,FMP45:MEP1,8,122370.0,0.491371303298457,3.16162097099457,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,PMC1:GTR2,8,122370.0,0.62041613307459,3.151452918443804,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4977,ERV25:PIS1,8,122370.0,0.417421037296791,3.008648191496703,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERG11:PIS1,8,122347.0,0.881638606072007,11.03357705727412,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERG11:MID2,8,122347.0,0.803887750490123,10.110316480438906,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERG11:ORM2,8,122347.0,0.734012194390431,8.895140038086716,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERG11:ERG5,8,122347.0,0.627549136096648,6.428263356401298,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,SRO9:GIS2,8,122347.0,0.619653268781059,6.197155084610377,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERV25:ORM2,8,122347.0,0.733238827549863,5.94277144873719,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,SRO9:SGN1,8,122347.0,0.615302525329806,5.33353023202317,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,DHH1:LSM3,8,122347.0,0.694156821416811,5.311243552938958,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERG11:HYR1,8,122347.0,0.584565498247738,5.124254994997732,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,HNM1:MID2,8,122347.0,0.6207131149472,5.084074244009645,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,FMP45:HNM1,8,122347.0,0.633281932529046,5.00323413917272,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,MID2:PIN2,8,122347.0,0.660335124028532,4.598152067430112,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,GTR1:SLM4,8,122347.0,0.564093261951762,4.351483541103439,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERV25:ERG5,8,122347.0,0.583370802662465,4.323366040847788,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,noPPI:reference,8,122347.0,0.592812938884954,4.288001826433208,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,HNM1:ERG11,8,122347.0,0.546754403436044,3.964653386830864,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,TPO1:MID2,8,122347.0,0.580981646257128,3.929362105481706,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,MID2:TPO4,8,122347.0,0.616972611375301,3.8700200079168967,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,FMP45:MID2,8,122347.0,0.572522558119382,3.761920453551051,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,SRO9:DHH1,8,122347.0,0.563802739673531,3.57581169804809,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,PMC1:CTR2,8,122347.0,0.580137854359686,3.4588187665760235,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,PMC1:GTR2,8,122347.0,0.649980397735431,3.3883928817631284,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,SSH1:ERG11,8,122347.0,0.494518842189531,3.3735508170693294,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,RET2:EMP47,8,122347.0,0.358237709097381,3.363234939050052,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,SNA4:GTR2,8,122347.0,0.54962691693969,3.330953211288777,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERV25:PIS1,8,122347.0,0.440155454382164,3.2701336048512286,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,FMP45:MEP1,8,122347.0,0.501315754802054,3.2460896196468663,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,ERV25:EMP47,8,122347.0,0.583993785030453,3.164864196333379,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4976,PLM2:SNA3,8,122347.0,0.45782921025235,3.143934933475443,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERG11:PIS1,8,122207.0,0.879267978520968,11.037061101402964,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERG11:MID2,8,122207.0,0.809557869000155,10.309771005154383,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERG11:ORM2,8,122207.0,0.738766658322018,9.0578685657154,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERG11:ERG5,8,122207.0,0.632842761652801,6.565548432356859,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,SRO9:GIS2,8,122207.0,0.598752287270689,5.84447386956337,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERV25:ORM2,8,122207.0,0.703476872637568,5.532820016901238,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,DHH1:LSM3,8,122207.0,0.687829644104172,5.250119527977137,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,SRO9:SGN1,8,122207.0,0.601092824108619,5.136621312840568,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,HNM1:MID2,8,122207.0,0.61961736254243,5.094156913854857,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERG11:HYR1,8,122207.0,0.578603659205969,5.055398956497291,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,FMP45:HNM1,8,122207.0,0.618730214783199,4.820842868292037,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,MID2:PIN2,8,122207.0,0.661709575848439,4.63932590200381,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,GTR1:SLM4,8,122207.0,0.581306778543314,4.617366491590994,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,noPPI:reference,8,122207.0,0.591115607633263,4.287874102042462,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERV25:ERG5,8,122207.0,0.563420748875432,4.083220009082,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,HNM1:ERG11,8,122207.0,0.552357647774718,4.057772712242956,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,TPO1:MID2,8,122207.0,0.589698602913506,4.055331451004117,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,FMP45:MID2,8,122207.0,0.581153270883881,3.8823876373632222,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,MID2:TPO4,8,122207.0,0.613049650663925,3.845908606084513,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,RET2:EMP47,8,122207.0,0.368495767780468,3.551115770985714,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,SRO9:DHH1,8,122207.0,0.55040814723026,3.445470063143422,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,SNA4:GTR2,8,122207.0,0.556231254111463,3.4180124788237016,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,PMC1:CTR2,8,122207.0,0.570885339712324,3.379829686569765,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,SSH1:ERG11,8,122207.0,0.49319959823783,3.3746062736719478,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,PLM2:SNA3,8,122207.0,0.473866532083618,3.3541230442259677,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,FMP45:MEP1,8,122207.0,0.506530401002843,3.3214242999939976,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,PMC1:GTR2,8,122207.0,0.635781985029936,3.276779215419121,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERV25:PIS1,8,122207.0,0.432746119511576,3.190968518795687,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4975,ERV25:EMP47,8,122207.0,0.568679007218456,3.0378682972062814,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:PIS1,8,122014.0,0.878482056847799,10.863837703108436,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:MID2,8,122014.0,0.817709035003723,10.370796993309291,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:ORM2,8,122014.0,0.695032638581157,7.94006120018501,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:ERG5,8,122014.0,0.636693401178867,6.553559371876338,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,SRO9:GIS2,8,122014.0,0.62451360538529,6.23929264382975,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERV25:ORM2,8,122014.0,0.712475534164478,5.5910647411012535,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,SRO9:SGN1,8,122014.0,0.627748392227389,5.491295299165915,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:HYR1,8,122014.0,0.606178782002142,5.43542090485999,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,DHH1:LSM3,8,122014.0,0.685510433197231,5.15086468925716,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,FMP45:HNM1,8,122014.0,0.624126207226121,4.835275787469905,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,HNM1:MID2,8,122014.0,0.585067401737915,4.531722161830752,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,MID2:PIN2,8,122014.0,0.647664437956534,4.406900065597387,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERV25:ERG5,8,122014.0,0.590779388456047,4.389348675545333,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,GTR1:SLM4,8,122014.0,0.554291507886667,4.185383814971305,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,TPO1:MID2,8,122014.0,0.585952896735245,3.9597144526049126,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,HNM1:ERG11,8,122014.0,0.546169384200594,3.927799582512816,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,SSH1:ERG11,8,122014.0,0.519070614759492,3.6455754521547807,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,MID2:TPO4,8,122014.0,0.585915380910201,3.50740345476664,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,FMP45:MID2,8,122014.0,0.547062829413952,3.4474465969973305,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,PLM2:SNA3,8,122014.0,0.483336230046784,3.429572984206581,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,SRO9:DHH1,8,122014.0,0.55228298965966,3.423635996294651,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:TPO4,8,122014.0,0.498723488665096,3.3932654192490537,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERV25:PIS1,8,122014.0,0.440272140213358,3.247932572498492,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,noPPI:reference,8,122014.0,0.507422098621947,3.235107153706669,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,RET2:EMP47,8,122014.0,0.350605671206632,3.216145842831356,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,PMC1:CTR2,8,122014.0,0.554840705026042,3.1773704136976217,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,PMC1:GTR2,8,122014.0,0.627488296956397,3.164150603001804,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,FMP45:MEP1,8,122014.0,0.492881460475145,3.1293013248848807,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,ERG11:ERV25,8,122014.0,0.434471301251537,3.080611680727426,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4974,SNA4:GTR2,8,122014.0,0.526575831041475,3.07026877814726,Unstable transcript,SUT,SUT153,0,0,ncRNA_UNB,0.0
4952,ERG11:PIS1,8,111633.0,0.641281566657507,5.990699495233111,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,ERG11:MID2,8,111633.0,0.586794583221747,5.557583089622333,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,ERG11:ORM2,8,111633.0,0.564651768689968,5.427436910952848,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,SRO9:GIS2,8,111633.0,0.500492306977527,4.203242273423875,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,ERV25:ORM2,8,111633.0,0.560894599585686,3.66722934081439,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,HNM1:MID2,8,111633.0,0.494571485910704,3.395679052315394,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,SRO9:SGN1,8,111633.0,0.472644491578472,3.334338406149378,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,ERG11:ERG5,8,111633.0,0.432323558673208,3.2863736237472607,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
4952,ERG11:HYR1,8,111633.0,0.44039793044172,3.1041693463096705,Unstable transcript,SUT,SUT152,0,0,ncRNA_UNB,0.0
3143,SNA4:VAC8,5,285154.0,0.576067995391147,5.084476918585025,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,SSH1:ERV25,5,285154.0,0.714595458909132,4.746241685072303,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,RET2:EMP47,5,285154.0,0.397893829256773,3.8375098924992392,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,PMC1:GTR2,5,285154.0,0.71168898953264,3.770128511750567,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,MID2:PIN2,5,285154.0,0.598581666049533,3.658934031376605,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,TPO1:TPO2,5,285154.0,0.607873945686108,3.4965230489905754,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,SNA4:GTR2,5,285154.0,0.569831499751534,3.367159267474712,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,HNM1:TPO4,5,285154.0,0.576448531930881,3.3339218979750385,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,GTR1:SLM4,5,285154.0,0.499485154555049,3.3285027836482333,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,ERV25:ORM2,5,285154.0,0.538239771798675,3.2315591040292224,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,HNM1:ERG11,5,285154.0,0.498030748775638,3.1936887283956445,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,SSH1:ERG11,5,285154.0,0.489127369820233,3.142493828783223,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,SSH1:PIS1,5,285154.0,0.512956092881154,3.135251694105164,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,TPO1:TCB2,5,285154.0,0.560354821220949,3.098412634016596,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,DHH1:LSM3,5,285154.0,0.525109395253484,3.064403695942146,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,RET2:EMP70,5,285154.0,0.36818348958427,3.0558470299859404,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3143,MID2:TPO4,5,285154.0,0.551751866521999,3.021999056766768,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,SSH1:ERV25,5,284696.0,0.766444951927817,5.716124178339952,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,PMC1:GTR2,5,284696.0,0.715661329875663,4.025633885755165,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,RET2:EMP47,5,284696.0,0.374248704809681,3.640529234061486,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,SNA4:VAC8,5,284696.0,0.461873050574041,3.619669953280997,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,HNM1:TPO4,5,284696.0,0.559233459354987,3.3402549438373064,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,GTR1:SLM4,5,284696.0,0.482353164214854,3.308331548130071,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,MID2:PIN2,5,284696.0,0.543785339967544,3.2680481199051723,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,TPO1:MID2,5,284696.0,0.511960643646137,3.1565360183310216,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,RET2:EMP70,5,284696.0,0.361475018451326,3.1252825629027683,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,SNA4:GTR2,5,284696.0,0.523990273012454,3.074390685450476,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,ERG11:TPO4,5,284696.0,0.467325466468057,3.061490449956122,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
3142,HUG1:ALO1,5,284696.0,0.577677500708516,3.043377263351456,Unstable transcript,SUT,SUT093,0,0,ncRNA_UNB,0.0
2118,HNM1:TPO2,4,831973.0,-0.552556728033631,3.0880963399181907,Unstable transcript,SUT,SUT061,0,0,ncRNA_UNB,0.0
1838,ERG11:TPO4,4,544372.0,0.499228352547819,3.2450260352512688,Unstable transcript,SUT,SUT055,0,0,ncRNA_STM,0.0
1838,FMP45:MID2,4,544372.0,0.522954868095764,3.043862367624637,Unstable transcript,SUT,SUT055,0,0,ncRNA_STM,0.0
1838,MID2:TPO2,4,544372.0,0.53305930838542,3.032313526259819,Unstable transcript,SUT,SUT055,0,0,ncRNA_STM,0.0
1838,HUG1:PGM2,4,544372.0,0.571718452628021,3.006803873597759,Unstable transcript,SUT,SUT055,0,0,ncRNA_STM,0.0
7083,ERV25:PIS1,11,303479.0,0.442623973937549,3.36021437728236,Intergenic region,Intergenic region,K:303024-305113,0,0,between YNCK0010W and YKL071W,0.0
5990,RET2:EMP47,10,30148.0,0.38942902985251,3.935001491512204,Intergenic region,Intergenic region,J:28597-32162,0,0,between YJL214W and YJL213W,0.0
923,MID2:WSC2,3,14069.0,0.564215182086617,3.3601845094588967,Other features,Mating-related region,HML,HML,SGDID:S000029214,"""Mating type cassette - left; unexpressed complete copy of the mating-type genes ; silenced by the Sir2 histone deacetylase and its associated SIR1 ; SIR3 and SIR4 proteins; mating-type switching involves replacement of the Ya or Yalpha sequences present at the MAT locus with either the a or alpha genes located at one of the HM loci in a process stimulated by the HO endonuclease; sequence replacement occurs by gene conversion ; leaving the donor unaltered""",0.0
3606,RET2:EMP47,6,26594.0,0.371458786866613,3.6730954854384255,Intergenic region,Intergenic region,F:25199-28231,0,0,between YFL053W and YFL052W,0.0
10220,HNM1:RBD2,15,204722.0,-0.58476494847158,4.635745267979904,Unstable transcript,CUT,CUT363,0,0,ncRNA_UNB,0.0
10220,ADE17:GIS2,15,204722.0,-0.595414716523656,3.874807953670751,Unstable transcript,CUT,CUT363,0,0,ncRNA_UNB,0.0
10220,ADE17:HYR1,15,204722.0,-0.569234484757409,3.5291522456293305,Unstable transcript,CUT,CUT363,0,0,ncRNA_UNB,0.0
10220,HNM1:MAM33,15,204722.0,-0.546474950484149,3.177963456548146,Unstable transcript,CUT,CUT363,0,0,ncRNA_UNB,0.0
10220,HNM1:TPO2,15,204722.0,-0.568532303299626,3.1480169564143963,Unstable transcript,CUT,CUT363,0,0,ncRNA_UNB,0.0
10186,HNM1:RBD2,15,170347.0,-0.522476178416174,3.3751369292667737,Unstable transcript,CUT,CUT362,0,0,ncRNA_STM,0.0
9431,FMP45:MID2,14,233872.0,-0.615038059560267,4.417467508920609,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,PMC1:GTR2,14,233872.0,-0.734706122530265,4.349135203762212,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,SSH1:ERV25,14,233872.0,-0.635382903165058,4.190710730796025,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,PMC1:CTR2,14,233872.0,-0.613885605135532,3.9477870659458887,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,ALO1:UIP4,14,233872.0,-0.579204519985815,3.873196976410718,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,HNM1:MID2,14,233872.0,-0.520478812711505,3.828810899175973,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,RET2:SNA3,14,233872.0,-0.388153635425301,3.551438945059372,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,ERV25:PIS1,14,233872.0,-0.447591607584932,3.4773238249638707,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,FMP45:HNM1,14,233872.0,-0.497378435703714,3.3608241016444547,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,MID2:TPO4,14,233872.0,-0.555912308016576,3.32894695649568,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,ERG11:TPO4,14,233872.0,-0.477253177620471,3.269495047535256,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,ERV25:UIP4,14,233872.0,-0.551377484641796,3.2297039784486814,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,ALO1:ADE17,14,233872.0,-0.52785306054115,3.191788890013947,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,MID2:TPO2,14,233872.0,-0.513384557040273,3.094276409095689,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,SSH1:ERG11,14,233872.0,-0.461439297236107,3.089215896056964,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
9431,DHH1:LSM3,14,233872.0,-0.501431386359018,3.0762262592106406,Promoter,Promoter,CUT325_NFR/NDR,0,0,0,0.0
4960,ERG11:MID2,8,114970.0,0.610533142262222,5.812266905815323,Promoter,Promoter,CUT173_NFR/NDR,0,0,0,0.0
4960,ERG11:ORM2,8,114970.0,0.5689556015096,5.349593880038853,Promoter,Promoter,CUT173_NFR/NDR,0,0,0,0.0
4960,ERG11:PIS1,8,114970.0,0.596824992735933,5.099631083815824,Promoter,Promoter,CUT173_NFR/NDR,0,0,0,0.0
4960,SRO9:GIS2,8,114970.0,0.525450891837514,4.461508699187697,Promoter,Promoter,CUT173_NFR/NDR,0,0,0,0.0
4960,ERV25:ORM2,8,114970.0,0.574267063674453,3.720063478937832,Promoter,Promoter,CUT173_NFR/NDR,0,0,0,0.0
